玩家名,行,列,用时/秒,时间,UNIX时间戳
圣泽悠奈,20,14,'2.03,Wed Apr 05 2023 19:22:31 GMT+0800 (中国标准时间),1680693751
ACtime,14,10,'1.17,Wed Apr 05 2023 23:23:25 GMT+0800 (GMT+08:00),1680708205
ACtime,14,10,'2.49,Wed Apr 05 2023 23:27:19 GMT+0800 (GMT+08:00),1680708439
ACtime,20,14,'4.12,Wed Apr 05 2023 23:28:10 GMT+0800 (GMT+08:00),1680708490
逸一时误一世,14,10,'1.08,Thu Apr 06 2023 20:10:25 GMT+0800 (CST),1680783025
逸一时误一世,14,10,'1.05,Thu Apr 06 2023 20:20:15 GMT+0800 (CST),1680783615
逸一时误一世,20,14,'0.95,Thu Apr 06 2023 20:24:15 GMT+0800 (CST),1680783855
平安名堇,20,14,'2.41,Fri Apr 07 2023 16:39:30 GMT+0800 (中国标准时间),1680856770
平安名堇,20,20,'1.76,Fri Apr 07 2023 16:39:48 GMT+0800 (中国标准时间),1680856788
岚千砂都,14,10,'2.07,Fri Apr 07 2023 20:36:59 GMT+0800 (中国标准时间),1680871019
岚千砂都,14,10,'0.94,Fri Apr 07 2023 20:37:29 GMT+0800 (中国标准时间),1680871049
朝香果林,14,10,'1.41,Sat Apr 08 2023 11:59:19 GMT+0800 (中国标准时间),1680926359
朝香果林,20,14,'5.47,Sat Apr 08 2023 12:00:06 GMT+0800 (中国标准时间),1680926406
钟岚珠,14,10,'2.99,Sat Apr 08 2023 22:09:12 GMT+0800 (香港标准时间),1680962952
Halsa,14,10,'2.38,Sun Apr 09 2023 00:56:12 GMT+0800 (中国标准时间),1680972972
Halsa,14,10,'2.67,Sun Apr 09 2023 00:56:39 GMT+0800 (中国标准时间),1680972999
Halsa,14,10,'1.60,Sun Apr 09 2023 00:56:56 GMT+0800 (中国标准时间),1680973016
Halsa,14,10,'1.77,Sun Apr 09 2023 00:57:56 GMT+0800 (中国标准时间),1680973076
近江彼方,14,10,'1.90,Sun Apr 09 2023 03:04:49 GMT+0800 (中国标准时间),1680980689
叶月恋,14,10,'1.74,Sun Apr 09 2023 19:25:52 GMT+0800 (中国标准时间),1681039552
三船栞子,14,10,'2.86,Mon Apr 10 2023 16:59:45 GMT+0800 (CST),1681117185
三船栞子,10,10,'1.73,Tue Apr 11 2023 22:07:40 GMT+0800 (中国标准时间),1681222060
xhy,14,10,'1.66,Wed Apr 12 2023 15:35:26 GMT+0800 (中国标准时间),1681284926
xhy,14,10,'1.32,Wed Apr 12 2023 15:36:15 GMT+0800 (中国标准时间),1681284975
xhy,14,10,'1.43,Wed Apr 12 2023 15:36:21 GMT+0800 (中国标准时间),1681284981
xhy,14,10,'1.33,Wed Apr 12 2023 15:36:38 GMT+0800 (中国标准时间),1681284998
xhy,14,10,'1.86,Wed Apr 12 2023 15:36:48 GMT+0800 (中国标准时间),1681285008
xhy,14,10,'1.11,Wed Apr 12 2023 15:36:54 GMT+0800 (中国标准时间),1681285014
上原步梦,14,10,'2.88,Wed Apr 12 2023 16:20:39 GMT+0800 (中国标准时间),1681287639
李嘉图,20,14,'4.24,Wed Apr 12 2023 20:48:09 GMT+0800 (中国标准时间),1681303689
李嘉图,14,10,'1.79,Wed Apr 12 2023 20:50:11 GMT+0800 (中国标准时间),1681303811
李嘉图,14,14,'2.07,Wed Apr 12 2023 20:50:28 GMT+0800 (中国标准时间),1681303828
李嘉图,14,14,'3.28,Wed Apr 12 2023 20:50:46 GMT+0800 (中国标准时间),1681303846
李嘉图,14,10,'2.96,Wed Apr 12 2023 20:51:09 GMT+0800 (中国标准时间),1681303869
鬼冢夏美,14,10,'2.55,Wed Apr 12 2023 23:18:51 GMT+0800 (中国标准时间),1681312731
鬼冢夏美,14,10,'2.39,Wed Apr 12 2023 23:25:13 GMT+0800 (中国标准时间),1681313113
叶落知秋HQ,14,10,'2.30,Thu Apr 13 2023 11:24:31 GMT+0800 (中国标准时间),1681356271
叶落知秋HQ,14,10,'1.73,Thu Apr 13 2023 11:24:52 GMT+0800 (中国标准时间),1681356292
岚千砂都,14,10,'2.62,Fri Apr 14 2023 17:03:57 GMT+0800 (中国标准时间),1681463037
岚千砂都,14,10,'2.09,Fri Apr 14 2023 17:04:09 GMT+0800 (中国标准时间),1681463049
岚千砂都,14,10,'1.42,Fri Apr 14 2023 17:04:24 GMT+0800 (中国标准时间),1681463064
岚千砂都,14,10,'2.50,Fri Apr 14 2023 17:04:29 GMT+0800 (中国标准时间),1681463069
岚千砂都,14,10,'1.45,Fri Apr 14 2023 17:04:34 GMT+0800 (中国标准时间),1681463074
岚千砂都,14,10,'1.27,Fri Apr 14 2023 17:04:39 GMT+0800 (中国标准时间),1681463079
岚千砂都,14,10,'1.41,Fri Apr 14 2023 17:04:45 GMT+0800 (中国标准时间),1681463085
岚千砂都,14,10,'1.96,Fri Apr 14 2023 17:04:49 GMT+0800 (中国标准时间),1681463089
岚千砂都,14,10,'1.59,Fri Apr 14 2023 17:04:53 GMT+0800 (中国标准时间),1681463093
岚千砂都,14,10,'2.87,Fri Apr 14 2023 17:04:58 GMT+0800 (中国标准时间),1681463098
岚千砂都,14,10,'1.21,Fri Apr 14 2023 17:05:02 GMT+0800 (中国标准时间),1681463102
平安名堇,20,20,'2.66,Fri Apr 14 2023 21:22:52 GMT+0800 (中国标准时间),1681478572
人鱼线Fish,20,14,'3.40,Sat Apr 15 2023 08:08:14 GMT+0800 (中国标准时间),1681517294
人鱼线Fish,20,14,'5.60,Sat Apr 15 2023 08:09:09 GMT+0800 (中国标准时间),1681517349
锦霖小森,14,10,'1.22,Sat Apr 15 2023 15:21:26 GMT+0800 (中国标准时间),1681543286
锦霖小森,14,10,'1.92,Sat Apr 15 2023 15:23:06 GMT+0800 (中国标准时间),1681543386
锦霖小森,20,14,'1.40,Sat Apr 15 2023 15:24:14 GMT+0800 (中国标准时间),1681543454
锦霖小森,20,14,'2.09,Sat Apr 15 2023 15:27:28 GMT+0800 (中国标准时间),1681543648
锦霖小森,20,14,'1.55,Sat Apr 15 2023 15:28:15 GMT+0800 (中国标准时间),1681543695
锦霖小森,20,14,'1.29,Sat Apr 15 2023 15:30:16 GMT+0800 (中国标准时间),1681543816
锦霖小森,20,14,'1.95,Sat Apr 15 2023 15:34:18 GMT+0800 (中国标准时间),1681544058
锦霖小森,20,14,'1.07,Sat Apr 15 2023 15:34:27 GMT+0800 (中国标准时间),1681544067
锦霖小森,20,14,'1.35,Sat Apr 15 2023 15:34:35 GMT+0800 (中国标准时间),1681544075
锦霖小森,20,14,'0.79,Sat Apr 15 2023 15:34:39 GMT+0800 (中国标准时间),1681544079
锦霖小森,20,14,'0.96,Sat Apr 15 2023 15:34:45 GMT+0800 (中国标准时间),1681544085
锦霖小森,20,14,'1.83,Sat Apr 15 2023 15:34:51 GMT+0800 (中国标准时间),1681544091
锦霖小森,20,14,'0.70,Sat Apr 15 2023 15:34:56 GMT+0800 (中国标准时间),1681544096
锦霖小森,20,14,'1.82,Sat Apr 15 2023 15:35:02 GMT+0800 (中国标准时间),1681544102
锦霖小森,20,14,'0.82,Sat Apr 15 2023 15:35:10 GMT+0800 (中国标准时间),1681544110
锦霖小森,20,14,'1.12,Sat Apr 15 2023 15:35:15 GMT+0800 (中国标准时间),1681544115
锦霖小森,20,14,'0.69,Sat Apr 15 2023 15:35:21 GMT+0800 (中国标准时间),1681544121
锦霖小森,20,14,'0.80,Sat Apr 15 2023 15:39:19 GMT+0800 (中国标准时间),1681544359
锦霖小森,20,20,'1.44,Sat Apr 15 2023 15:40:05 GMT+0800 (中国标准时间),1681544405
锦霖小森,20,20,'0.98,Sat Apr 15 2023 15:40:12 GMT+0800 (中国标准时间),1681544412
锦霖小森,20,20,'0.75,Sat Apr 15 2023 15:40:22 GMT+0800 (中国标准时间),1681544422
锦霖小森,20,20,'1.74,Sat Apr 15 2023 15:43:51 GMT+0800 (中国标准时间),1681544631
欧阳梦曦,14,10,'1.53,Sat Apr 15 2023 16:40:40 GMT+0800 (中国标准时间),1681548040
欧阳梦曦,14,10,'1.57,Sat Apr 15 2023 16:41:00 GMT+0800 (中国标准时间),1681548060
欧阳梦曦,14,10,'1.13,Sat Apr 15 2023 16:41:10 GMT+0800 (中国标准时间),1681548070
老婆,14,10,'2.33,Sat Apr 15 2023 19:17:05 GMT+0800 (中国标准时间),1681557425
老婆,14,10,'1.95,Sat Apr 15 2023 19:17:40 GMT+0800 (中国标准时间),1681557460
西木野真姬,14,10,'2.99,Sun Apr 16 2023 08:55:01 GMT+0800 (CST),1681606501
一只没人爱的悠悠,20,20,'7.69,Sun Apr 16 2023 09:25:45 GMT+0800 (中国标准时间),1681608345
一只没人爱的悠悠,20,20,'2.00,Sun Apr 16 2023 09:26:21 GMT+0800 (中国标准时间),1681608381
一只没人爱的悠悠,20,20,'3.68,Sun Apr 16 2023 09:26:57 GMT+0800 (中国标准时间),1681608417
Eason,10,10,'1.30,Sun Apr 16 2023 15:35:45 GMT+0800 (中国标准时间),1681630545
Eason,10,10,'0.83,Sun Apr 16 2023 15:36:45 GMT+0800 (中国标准时间),1681630605
Eason,10,10,'1.06,Sun Apr 16 2023 15:37:17 GMT+0800 (中国标准时间),1681630637
星空凛,14,10,'2.38,Mon Apr 17 2023 18:46:02 GMT+0800 (中国标准时间),1681728362
统堂英玲奈,14,14,'2.85,Mon Apr 17 2023 20:24:59 GMT+0800 (中国标准时间),1681734299
三船栞子,14,10,'2.66,Tue Apr 18 2023 16:13:50 GMT+0800 (中国标准时间),1681805630
高海千歌,14,10,'2.36,Tue Apr 18 2023 16:26:29 GMT+0800 (新加坡标准时间),1681806389
Halsa,14,10,'2.25,Tue Apr 18 2023 23:03:46 GMT+0800 (中国标准时间),1681830226
Halsa,14,10,'1.00,Tue Apr 18 2023 23:04:28 GMT+0800 (中国标准时间),1681830268
Halsa,14,10,'2.97,Tue Apr 18 2023 23:04:51 GMT+0800 (中国标准时间),1681830291
叶月恋,14,10,'2.31,Wed Apr 19 2023 15:05:21 GMT+0800 (中国标准时间),1681887921
绮罗翼,20,14,'2.99,Wed Apr 19 2023 22:19:50 GMT+0800 (中国标准时间),1681913990
康康,14,10,'1.40,Wed Apr 19 2023 22:46:58 GMT+0800 (China Standard Time),1681915618
黑泽黛雅,14,10,'1.73,Thu Apr 20 2023 03:23:54 GMT+0800 (中国标准时间),1681932234
三船栞子,14,10,'2.86,Thu Apr 20 2023 16:18:58 GMT+0800 (中国标准时间),1681978738
三船栞子,14,10,'1.17,Thu Apr 20 2023 16:19:18 GMT+0800 (中国标准时间),1681978758
kapnas,14,10,'1.69,Fri Apr 21 2023 14:37:42 GMT+0800 (Hong Kong Standard Time),1682059062
kapnas,14,10,'1.89,Fri Apr 21 2023 14:38:13 GMT+0800 (Hong Kong Standard Time),1682059093
Hectopascal,14,10,'2.99,Fri Apr 21 2023 19:31:16 GMT+0800 (中国标准时间),1682076676
Hectopascal,14,10,'2.63,Fri Apr 21 2023 19:31:41 GMT+0800 (中国标准时间),1682076701
Hectopascal,20,14,'3.32,Fri Apr 21 2023 19:32:20 GMT+0800 (中国标准时间),1682076740
维恩·玛格丽特,14,10,'1.75,Sat Apr 22 2023 00:46:24 GMT+0800 (中国标准时间),1682095584
LOULA,14,10,'1.38,Sat Apr 22 2023 12:35:17 GMT+0800 (中国标准时间),1682138117
LOULA,14,99,'1.37,Sat Apr 22 2023 12:37:08 GMT+0800 (中国标准时间),1682138228
LouLa,200,18,'15.43,Sat Apr 22 2023 12:40:19 GMT+0800 (中国标准时间),1682138419
LouLa,20,14,'1.63,Sat Apr 22 2023 12:42:05 GMT+0800 (中国标准时间),1682138525
jibamao,14,10,'2.24,Sat Apr 22 2023 14:34:59 GMT+0800 (GMT+08:00),1682145299
jibamao,14,10,'2.79,Sat Apr 22 2023 14:35:42 GMT+0800 (GMT+08:00),1682145342
鬼冢夏美,14,10,'1.05,Sat Apr 22 2023 16:54:03 GMT+0800 (CST),1682153643
三千子,14,10,'2.88,Sun Apr 23 2023 11:09:47 GMT+0800 (中国标准时间),1682219387
三千子,14,10,'1.59,Sun Apr 23 2023 11:10:50 GMT+0800 (中国标准时间),1682219450
小泉花阳,14,10,'1.34,Sun Apr 23 2023 15:58:38 GMT+0800 (中国标准时间),1682236718
小泉花阳,14,10,'1.55,Sun Apr 23 2023 15:58:56 GMT+0800 (中国标准时间),1682236736
艾玛·维尔德,14,10,'2.20,Mon Apr 24 2023 13:01:22 GMT+0800 (中国标准时间),1682312482
陈凯,14,10,'2.61,Mon Apr 24 2023 14:24:50 GMT+0800 (中国标准时间),1682317490
黑泽黛雅,14,10,'0.78,Mon Apr 24 2023 20:28:32 GMT+0800 (中国标准时间),1682339312
鹿角圣良,14,10,'2.41,Thu Apr 27 2023 15:10:11 GMT+0800 (中国标准时间),1682579411
米女芽衣,14,10,'1.80,Thu Apr 27 2023 17:04:46 GMT+0800 (中国标准时间),1682586286
一个臭土豆,20,14,'1.01,Thu Apr 27 2023 20:35:37 GMT+0800 (中国标准时间),1682598937
上原步梦,14,10,'2.76,Thu Apr 27 2023 23:08:44 GMT+0800 (中国标准时间),1682608124
小原鞠莉,14,10,'1.61,Fri Apr 28 2023 11:36:57 GMT+0800 (中国标准时间),1682653017
小原鞠莉,14,10,'1.80,Fri Apr 28 2023 11:37:13 GMT+0800 (中国标准时间),1682653033
zsw,20,20,'6.28,Fri Apr 28 2023 16:09:50 GMT+0800 (中国标准时间),1682669390
boost,20,14,'3.58,Fri Apr 28 2023 19:44:01 GMT+0800 (中国标准时间),1682682241
boost,20,14,'4.04,Fri Apr 28 2023 19:44:31 GMT+0800 (中国标准时间),1682682271
boost,20,14,'1.92,Fri Apr 28 2023 19:44:55 GMT+0800 (中国标准时间),1682682295
boost,20,14,'1.39,Fri Apr 28 2023 19:45:06 GMT+0800 (中国标准时间),1682682306
近江彼方,14,10,'2.30,Sat Apr 29 2023 10:29:55 GMT+0800 (中国标准时间),1682735395
鬼冢夏美,14,10,'2.17,Sat Apr 29 2023 10:56:07 GMT+0800 (中国标准时间),1682736967
鬼冢夏美,14,10,'1.55,Sat Apr 29 2023 10:56:26 GMT+0800 (中国标准时间),1682736986
QAQ,14,10,'2.08,Sat Apr 29 2023 13:05:13 GMT+0800 (中国标准时间),1682744713
QAQ,20,14,'3.11,Sat Apr 29 2023 13:07:46 GMT+0800 (中国标准时间),1682744866
2958275975qq,14,10,'1.46,Sat Apr 29 2023 20:17:01 GMT+0800 (中国标准时间),1682770621
2958275975qq,14,10,'1.06,Sat Apr 29 2023 20:17:40 GMT+0800 (中国标准时间),1682770660
2958275975qq,14,10,'1.47,Sat Apr 29 2023 20:18:17 GMT+0800 (中国标准时间),1682770697
2958275975qq,14,10,'1.24,Sat Apr 29 2023 20:18:55 GMT+0800 (中国标准时间),1682770735
2958275975qq,14,10,'1.63,Sat Apr 29 2023 20:20:01 GMT+0800 (中国标准时间),1682770801
2958275975qq,14,10,'1.74,Sat Apr 29 2023 20:20:53 GMT+0800 (中国标准时间),1682770853
2958275975qq,14,10,'1.49,Sat Apr 29 2023 20:22:33 GMT+0800 (中国标准时间),1682770953
2958275975qq,14,10,'1.63,Sat Apr 29 2023 20:22:58 GMT+0800 (中国标准时间),1682770978
2958275975qq,14,10,'1.55,Sat Apr 29 2023 20:23:27 GMT+0800 (中国标准时间),1682771007
2958275975qq,14,10,'1.81,Sat Apr 29 2023 20:24:30 GMT+0800 (中国标准时间),1682771070
2958275975qq,14,10,'1.13,Sat Apr 29 2023 20:25:04 GMT+0800 (中国标准时间),1682771104
2958275975qq,14,10,'1.12,Sat Apr 29 2023 20:26:28 GMT+0800 (中国标准时间),1682771188
2958275975qq,14,10,'1.18,Sat Apr 29 2023 20:28:33 GMT+0800 (中国标准时间),1682771313
平安名堇,14,10,'2.70,Sat Apr 29 2023 21:19:58 GMT+0800 (中国标准时间),1682774398
GJZ咕啾子,14,10,'0.80,Sat Apr 29 2023 21:21:00 GMT+0800 (中国标准时间),1682774460
GJZ咕啾子,14,10,'0.55,Sat Apr 29 2023 21:22:22 GMT+0800 (中国标准时间),1682774542
GJZ咕啾子,14,10,'2.67,Sat Apr 29 2023 21:23:24 GMT+0800 (中国标准时间),1682774604
津岛善子,14,10,'2.34,Sun Apr 30 2023 15:40:07 GMT+0800 (中国标准时间),1682840407
小泉花阳,14,10,'1.74,Sun Apr 30 2023 15:41:16 GMT+0800 (中国标准时间),1682840476
此生只爱t某,14,10,'1.17,Sun Apr 30 2023 21:21:38 GMT+0800 (CST),1682860898
此生只爱t某,14,10,'1.02,Sun Apr 30 2023 21:22:18 GMT+0800 (CST),1682860938
旋风腿,14,10,'2.82,Sun Apr 30 2023 22:25:34 GMT+0800 (中国标准时间),1682864734
旋风腿,14,10,'1.91,Sun Apr 30 2023 22:31:17 GMT+0800 (中国标准时间),1682865077
noname未定,14,10,'2.59,Mon May 01 2023 01:39:59 GMT+0800 (中国标准时间),1682876399
noname未定,20,14,'5.01,Mon May 01 2023 01:42:51 GMT+0800 (中国标准时间),1682876571
noname未定,20,14,'2.98,Mon May 01 2023 01:43:15 GMT+0800 (中国标准时间),1682876595
noname未定,20,14,'1.59,Mon May 01 2023 01:43:24 GMT+0800 (中国标准时间),1682876604
noname未定,20,14,'1.41,Mon May 01 2023 01:43:44 GMT+0800 (中国标准时间),1682876624
noname未定,20,14,'5.35,Mon May 01 2023 01:44:44 GMT+0800 (中国标准时间),1682876684
高咲侑,14,10,'2.77,Mon May 01 2023 08:23:33 GMT+0800 (中国标准时间),1682900613
高咲侑,14,10,'1.37,Mon May 01 2023 08:23:46 GMT+0800 (中国标准时间),1682900626
黑泽黛雅,14,10,'1.02,Mon May 01 2023 20:14:34 GMT+0800 (中国标准时间),1682943274
*诗羽星*,14,10,'2.13,Mon May 01 2023 20:48:11 GMT+0800 (中国标准时间),1682945291
*诗羽星*,14,10,'1.85,Mon May 01 2023 20:48:52 GMT+0800 (中国标准时间),1682945332
*诗羽星*,14,10,'2.49,Mon May 01 2023 20:48:58 GMT+0800 (中国标准时间),1682945338
*诗羽星*,14,10,'2.89,Mon May 01 2023 20:49:05 GMT+0800 (中国标准时间),1682945345
*诗羽星*,14,10,'1.90,Mon May 01 2023 20:49:10 GMT+0800 (中国标准时间),1682945350
*诗羽星*,14,10,'1.80,Mon May 01 2023 20:49:17 GMT+0800 (中国标准时间),1682945357
*诗羽星*,20,14,'3.49,Mon May 01 2023 20:49:59 GMT+0800 (中国标准时间),1682945399
*诗羽星*,20,14,'2.02,Mon May 01 2023 20:50:05 GMT+0800 (中国标准时间),1682945405
*诗羽星*,20,14,'2.38,Mon May 01 2023 20:50:11 GMT+0800 (中国标准时间),1682945411
*诗羽星*,20,14,'3.06,Mon May 01 2023 20:51:14 GMT+0800 (中国标准时间),1682945474
*诗羽星*,20,14,'1.49,Mon May 01 2023 20:51:19 GMT+0800 (中国标准时间),1682945479
*诗羽星*,20,14,'1.80,Mon May 01 2023 20:51:24 GMT+0800 (中国标准时间),1682945484
*诗羽星*,20,14,'1.39,Mon May 01 2023 20:51:28 GMT+0800 (中国标准时间),1682945488
*诗羽星*,20,14,'1.73,Mon May 01 2023 20:51:35 GMT+0800 (中国标准时间),1682945495
*诗羽星*,20,14,'1.20,Mon May 01 2023 20:51:40 GMT+0800 (中国标准时间),1682945500
*诗羽星*,20,14,'1.32,Mon May 01 2023 20:51:44 GMT+0800 (中国标准时间),1682945504
*诗羽星*,20,14,'1.12,Mon May 01 2023 20:51:48 GMT+0800 (中国标准时间),1682945508
*诗羽星*,20,14,'1.09,Mon May 01 2023 20:51:51 GMT+0800 (中国标准时间),1682945511
樱内梨子,14,10,'2.88,Mon May 01 2023 21:19:49 GMT+0800 (中国标准时间),1682947189
国木田花丸,14,10,'1.66,Tue May 02 2023 13:24:28 GMT+0800 (中国标准时间),1683005068
国木田花丸,14,10,'1.97,Tue May 02 2023 13:24:42 GMT+0800 (中国标准时间),1683005082
松浦果南,14,10,'1.21,Tue May 02 2023 14:39:06 GMT+0800 (中国标准时间),1683009546
松浦果南,14,10,'2.64,Tue May 02 2023 14:40:30 GMT+0800 (中国标准时间),1683009630
松浦果南,14,10,'2.08,Tue May 02 2023 14:40:47 GMT+0800 (中国标准时间),1683009647
毛茛病病人,14,10,'1.36,Tue May 02 2023 22:22:05 GMT+0800 (CST),1683037325
上原步梦,20,14,'5.48,Tue May 02 2023 23:56:11 GMT+0800 (中国标准时间),1683042971
上原步梦,14,10,'1.35,Tue May 02 2023 23:59:23 GMT+0800 (中国标准时间),1683043163
樱内梨子,14,10,'2.03,Wed May 03 2023 15:18:01 GMT+0800 (CST),1683098281
孟小小,14,10,'2.25,Wed May 03 2023 16:00:33 GMT+0800 (中国标准时间),1683100833
涩谷香音,14,10,'2.72,Wed May 03 2023 18:59:19 GMT+0800 (中国标准时间),1683111559
XWDG,14,10,'2.80,Wed May 03 2023 22:58:20 GMT+0800 (CST),1683125900
鹿,14,10,'1.65,Wed May 03 2023 23:00:21 GMT+0800 (CST),1683126021
鹿,14,10,'0.89,Wed May 03 2023 23:00:31 GMT+0800 (CST),1683126031
柊摩央,14,10,'2.43,Thu May 04 2023 01:01:49 GMT+0800 (中国标准时间),1683133309
米娅·泰勒,14,10,'2.10,Thu May 04 2023 13:23:27 GMT+0800 (中国标准时间),1683177807
米娅·泰勒,14,10,'1.57,Thu May 04 2023 13:23:38 GMT+0800 (中国标准时间),1683177818
米娅·泰勒,14,10,'2.91,Thu May 04 2023 13:23:51 GMT+0800 (中国标准时间),1683177831
xpp2,20,14,'3.17,Sat May 06 2023 00:02:55 GMT+0800 (澳大利亚西部标准时间),1683302575
艾玛·维尔德,14,10,'1.42,Sat May 06 2023 01:04:37 GMT+0800 (中国标准时间),1683306277
艾玛·维尔德,14,10,'2.41,Sat May 06 2023 01:04:45 GMT+0800 (中国标准时间),1683306285
东条希,14,10,'2.22,Sat May 06 2023 16:43:56 GMT+0800 (中国标准时间),1683362636
余Yu,14,10,'2.68,Sat May 06 2023 20:43:04 GMT+0800 (CST),1683376984
drf,14,10,'1.62,Sat May 06 2023 23:36:42 GMT+0800 (中国标准时间),1683387402
drf,14,10,'0.97,Sat May 06 2023 23:38:33 GMT+0800 (中国标准时间),1683387513
叶月恋,20,14,'2.21,Sun May 07 2023 09:16:53 GMT+0800 (中国标准时间),1683422213
樱坂雫,14,10,'2.83,Sun May 07 2023 13:32:26 GMT+0800 (中国标准时间),1683437546
樱坂雫,14,10,'2.21,Sun May 07 2023 13:32:44 GMT+0800 (中国标准时间),1683437564
樱坂雫,14,10,'2.76,Sun May 07 2023 13:32:54 GMT+0800 (中国标准时间),1683437574
樱坂雫,14,10,'1.63,Sun May 07 2023 13:33:06 GMT+0800 (中国标准时间),1683437586
樱坂雫,14,10,'2.25,Sun May 07 2023 13:33:14 GMT+0800 (中国标准时间),1683437594
樱坂雫,14,10,'1.38,Sun May 07 2023 13:33:21 GMT+0800 (中国标准时间),1683437601
樱坂雫,14,10,'2.80,Sun May 07 2023 13:33:29 GMT+0800 (中国标准时间),1683437609
矢泽妮可,14,10,'2.66,Sun May 07 2023 15:23:03 GMT+0800 (CST),1683444183
米娅·泰勒,14,10,'0.62,Sun May 07 2023 20:10:21 GMT+0800 (中国标准时间),1683461421
米娅·泰勒,14,10,'0.74,Sun May 07 2023 20:10:26 GMT+0800 (中国标准时间),1683461426
米娅·泰勒,14,10,'0.74,Sun May 07 2023 20:10:32 GMT+0800 (中国标准时间),1683461432
米女芽衣,14,10,'1.71,Mon May 08 2023 09:04:37 GMT+0800 (中国标准时间),1683507877
626,14,10,'2.75,Mon May 08 2023 15:20:45 GMT+0800 (香港标准时间),1683530445
湖南*淼,20,14,'5.31,Mon May 08 2023 16:33:32 GMT+0800 (中国标准时间),1683534812
湖南*淼,20,14,'5.95,Mon May 08 2023 16:41:38 GMT+0800 (中国标准时间),1683535298
湖南*淼,20,14,'3.87,Mon May 08 2023 16:42:06 GMT+0800 (中国标准时间),1683535326
湖南*淼,20,14,'2.56,Mon May 08 2023 16:42:15 GMT+0800 (中国标准时间),1683535335
湖南*淼,20,14,'2.39,Mon May 08 2023 16:43:06 GMT+0800 (中国标准时间),1683535386
湖南*淼,30,23,'10.23,Mon May 08 2023 16:49:36 GMT+0800 (中国标准时间),1683535776
绮罗翼,14,10,'2.16,Mon May 08 2023 21:28:54 GMT+0800 (中国标准时间),1683552534
松浦果南,14,10,'1.47,Tue May 09 2023 15:57:47 GMT+0800 (中国标准时间),1683619067
松浦果南,14,10,'2.27,Tue May 09 2023 15:57:53 GMT+0800 (中国标准时间),1683619073
平安名堇,14,10,'2.92,Tue May 09 2023 16:58:51 GMT+0800 (中国标准时间),1683622731
平安名堇,20,14,'3.10,Tue May 09 2023 17:08:59 GMT+0800 (中国标准时间),1683623339
1222qs,14,10,'2.20,Tue May 09 2023 20:54:44 GMT+0800 (中国标准时间),1683636884
1222qs,14,10,'0.53,Tue May 09 2023 20:56:47 GMT+0800 (中国标准时间),1683637007
