玩家名,行,列,用时/秒,时间,UNIX时间戳
llbsl,20,14,'2.81,Wed Jun 29 2022 20:10:46 GMT+0800 (中国标准时间),1656504646
llbsl,14,10,'2.38,Wed Jun 29 2022 20:11:42 GMT+0800 (中国标准时间),1656504702
llbsl,14,10,'2.66,Wed Jun 29 2022 20:12:03 GMT+0800 (中国标准时间),1656504723
llbsl,14,10,'2.91,Wed Jun 29 2022 20:12:09 GMT+0800 (中国标准时间),1656504729
llbsl,14,10,'1.30,Wed Jun 29 2022 20:12:27 GMT+0800 (中国标准时间),1656504747
llbsl,14,10,'0.94,Wed Jun 29 2022 20:12:30 GMT+0800 (中国标准时间),1656504750
llbsl,14,10,'1.04,Wed Jun 29 2022 20:12:39 GMT+0800 (中国标准时间),1656504759
llbsl,14,10,'1.10,Wed Jun 29 2022 20:13:43 GMT+0800 (中国标准时间),1656504823
llbsl,14,10,'1.99,Wed Jun 29 2022 20:14:00 GMT+0800 (中国标准时间),1656504840
llbsl,14,10,'1.75,Wed Jun 29 2022 20:14:05 GMT+0800 (中国标准时间),1656504845
llbsl,14,10,'1.23,Wed Jun 29 2022 20:14:09 GMT+0800 (中国标准时间),1656504849
llbsl,14,10,'1.51,Wed Jun 29 2022 20:14:15 GMT+0800 (中国标准时间),1656504855
llbsl,14,10,'1.13,Wed Jun 29 2022 20:14:19 GMT+0800 (中国标准时间),1656504859
llbsl,20,14,'5.18,Wed Jun 29 2022 20:15:02 GMT+0800 (中国标准时间),1656504902
西木野真姬,14,10,'0.58,Wed Jun 29 2022 22:16:53 GMT+0800 (China Standard Time),1656512213
秫絉,14,10,'2.04,Wed Jun 29 2022 22:42:30 GMT+0800 (中国标准时间),1656513750
高咲侑,14,10,'2.49,Thu Jun 30 2022 07:49:33 GMT+0800 (CST),1656546573
高咲侑,14,10,'1.99,Thu Jun 30 2022 08:59:09 GMT+0800 (CST),1656550749
津岛善子,14,10,'1.07,Thu Jun 30 2022 09:29:25 GMT+0800 (CST),1656552565
星空凛,14,10,'2.68,Thu Jun 30 2022 10:39:56 GMT+0800 (中国标准时间),1656556796
田所浩二,14,10,'2.99,Thu Jun 30 2022 15:11:39 GMT+0800 (CST),1656573099
樱内梨子,20,14,'4.72,Thu Jun 30 2022 15:37:42 GMT+0800 (中国标准时间),1656574662
咕咕,20,14,'3.40,Thu Jun 30 2022 15:38:35 GMT+0800 (中国标准时间),1656574715
西木野真姬,14,10,'2.92,Thu Jun 30 2022 16:25:10 GMT+0800 (中国标准时间),1656577510
Ala,20,14,'0.78,Thu Jun 30 2022 16:25:18 GMT+0800 (中国标准时间),1656577518
高咲侑,14,10,'2.88,Thu Jun 30 2022 16:59:04 GMT+0800 (中国标准时间),1656579544
高咲侑,14,10,'2.73,Thu Jun 30 2022 16:59:51 GMT+0800 (中国标准时间),1656579591
高咲侑,14,10,'1.55,Thu Jun 30 2022 16:59:56 GMT+0800 (中国标准时间),1656579596
绚濑绘里,14,10,'1.63,Thu Jun 30 2022 18:24:29 GMT+0800 (CST),1656584669
中须霞,20,14,'2.32,Thu Jun 30 2022 18:40:08 GMT+0800 (中国标准时间),1656585608
7(vuv)Γ优雅,14,10,'2.48,Thu Jun 30 2022 20:32:12 GMT+0800 (中国标准时间),1656592332
Hazel,14,10,'1.86,Fri Jul 01 2022 00:20:47 GMT+0800 (中国标准时间),1656606047
绿火,14,10,'2.27,Mon Jul 04 2022 20:52:50 GMT+0800 (中国标准时间),1656939170
鹿角圣良,14,10,'2.45,Mon Jul 04 2022 21:18:09 GMT+0800 (中国标准时间),1656940689
圣泽悠奈,14,10,'1.66,Mon Jul 04 2022 21:30:41 GMT+0800 (中国标准时间),1656941441
泽,20,14,'0.99,Mon Jul 04 2022 21:31:08 GMT+0800 (中国标准时间),1656941468
渡边曜,20,14,'5.49,Mon Jul 04 2022 21:52:11 GMT+0800 (中国标准时间),1656942731
兜兜,20,14,'1.29,Mon Jul 04 2022 21:55:31 GMT+0800 (中国标准时间),1656942931
蒂蒂,20,14,'0.84,Mon Jul 04 2022 21:58:18 GMT+0800 (中国标准时间),1656943098
蒂蒂,20,14,'0.71,Mon Jul 04 2022 21:59:40 GMT+0800 (中国标准时间),1656943180
蒂蒂,20,14,'0.64,Mon Jul 04 2022 21:59:56 GMT+0800 (中国标准时间),1656943196
蒂蒂,20,14,'0.61,Mon Jul 04 2022 22:00:02 GMT+0800 (中国标准时间),1656943202
蒂蒂,20,14,'0.63,Mon Jul 04 2022 22:00:17 GMT+0800 (中国标准时间),1656943217
蒂蒂,20,14,'0.77,Mon Jul 04 2022 22:00:26 GMT+0800 (中国标准时间),1656943226
蒂蒂,20,14,'0.56,Mon Jul 04 2022 22:00:38 GMT+0800 (中国标准时间),1656943238
小泉花阳,20,14,'0.61,Mon Jul 04 2022 22:01:12 GMT+0800 (中国标准时间),1656943272
小泉花阳,20,14,'0.71,Mon Jul 04 2022 22:01:23 GMT+0800 (中国标准时间),1656943283
涩谷香音,14,10,'2.90,Mon Jul 04 2022 22:19:57 GMT+0800 (GMT+08:00),1656944397
优木杏树,14,10,'2.70,Mon Jul 04 2022 22:59:51 GMT+0800 (中国标准时间),1656946791
优木杏树,14,10,'1.60,Mon Jul 04 2022 23:00:04 GMT+0800 (中国标准时间),1656946804
优木杏树,14,10,'1.89,Mon Jul 04 2022 23:00:09 GMT+0800 (中国标准时间),1656946809
优木杏树,14,10,'2.18,Mon Jul 04 2022 23:00:19 GMT+0800 (中国标准时间),1656946819
优木杏树,14,10,'1.01,Mon Jul 04 2022 23:00:31 GMT+0800 (中国标准时间),1656946831
优木杏树,14,10,'2.60,Mon Jul 04 2022 23:00:49 GMT+0800 (中国标准时间),1656946849
优木杏树,14,10,'2.89,Mon Jul 04 2022 23:00:55 GMT+0800 (中国标准时间),1656946855
优木杏树,14,10,'1.36,Mon Jul 04 2022 23:01:07 GMT+0800 (中国标准时间),1656946867
优木杏树,14,10,'2.85,Mon Jul 04 2022 23:01:50 GMT+0800 (中国标准时间),1656946910
优木杏树,14,10,'0.99,Mon Jul 04 2022 23:02:03 GMT+0800 (中国标准时间),1656946923
绚濑绘里,20,14,'1.64,Mon Jul 04 2022 23:54:57 GMT+0800 (中国标准时间),1656950097
绚濑绘里,20,14,'1.60,Mon Jul 04 2022 23:55:05 GMT+0800 (中国标准时间),1656950105
钟岚珠,14,10,'2.32,Tue Jul 05 2022 09:00:46 GMT+0800 (中国标准时间),1656982846
黑泽露比,14,10,'2.95,Tue Jul 05 2022 10:07:45 GMT+0800 (中国标准时间),1656986865
黑泽露比,14,10,'2.44,Tue Jul 05 2022 10:08:04 GMT+0800 (中国标准时间),1656986884
黑泽露比,14,10,'1.95,Tue Jul 05 2022 10:10:02 GMT+0800 (中国标准时间),1656987002
黑泽露比,14,10,'1.94,Tue Jul 05 2022 10:10:19 GMT+0800 (中国标准时间),1656987019
黑泽露比,14,10,'2.52,Tue Jul 05 2022 10:10:26 GMT+0800 (中国标准时间),1656987026
国木田花丸,14,10,'2.88,Tue Jul 05 2022 11:19:14 GMT+0800 (中国标准时间),1656991154
果果果,14,10,'2.28,Tue Jul 05 2022 11:32:07 GMT+0800 (香港标准时间),1656991927
小原鞠莉,14,10,'2.20,Tue Jul 05 2022 13:12:15 GMT+0800 (CST),1656997935
墨,14,10,'1.34,Tue Jul 05 2022 13:33:31 GMT+0800 (中国标准时间),1656999211
墨,14,10,'2.11,Tue Jul 05 2022 13:48:55 GMT+0800 (中国标准时间),1657000135
墨,14,10,'2.93,Tue Jul 05 2022 13:50:19 GMT+0800 (中国标准时间),1657000219
墨,20,14,'5.57,Tue Jul 05 2022 13:50:33 GMT+0800 (中国标准时间),1657000233
鹿角圣良,14,10,'2.45,Tue Jul 05 2022 13:50:57 GMT+0800 (中国标准时间),1657000257
鹿角圣良,14,10,'1.70,Tue Jul 05 2022 13:51:09 GMT+0800 (中国标准时间),1657000269
鹿角圣良,14,10,'2.28,Tue Jul 05 2022 13:51:27 GMT+0800 (中国标准时间),1657000287
鹿角圣良,14,10,'1.37,Tue Jul 05 2022 13:51:43 GMT+0800 (中国标准时间),1657000303
鹿角圣良,14,10,'1.27,Tue Jul 05 2022 13:51:48 GMT+0800 (中国标准时间),1657000308
，，，,14,10,'2.07,Tue Jul 05 2022 13:52:05 GMT+0800 (中国标准时间),1657000325
，，，,14,10,'1.83,Tue Jul 05 2022 13:52:17 GMT+0800 (中国标准时间),1657000337
南小鸟,14,10,'2.25,Tue Jul 05 2022 14:32:27 GMT+0800 (中国标准时间),1657002747
南小鸟,14,10,'1.37,Tue Jul 05 2022 14:32:36 GMT+0800 (中国标准时间),1657002756
南小鸟,14,10,'2.43,Tue Jul 05 2022 14:32:45 GMT+0800 (中国标准时间),1657002765
南小鸟,14,10,'1.28,Tue Jul 05 2022 14:32:51 GMT+0800 (中国标准时间),1657002771
天王寺璃奈,14,10,'1.93,Tue Jul 05 2022 15:26:17 GMT+0800 (CST),1657005977
我是傻逼,14,10,'2.91,Tue Jul 05 2022 15:36:19 GMT+0800 (CST),1657006579
鹿角理亚,14,10,'1.36,Tue Jul 05 2022 17:47:05 GMT+0800 (中国标准时间),1657014425
墨,14,10,'2.74,Tue Jul 05 2022 17:55:42 GMT+0800 (中国标准时间),1657014942
墨,20,14,'5.48,Tue Jul 05 2022 17:57:01 GMT+0800 (中国标准时间),1657015021
墨,14,14,'2.26,Tue Jul 05 2022 17:57:15 GMT+0800 (中国标准时间),1657015035
墨,20,14,'3.15,Tue Jul 05 2022 17:57:38 GMT+0800 (中国标准时间),1657015058
墨,20,15,'2.87,Tue Jul 05 2022 17:58:26 GMT+0800 (中国标准时间),1657015106
墨,20,15,'5.29,Tue Jul 05 2022 17:58:44 GMT+0800 (中国标准时间),1657015124
墨,20,15,'5.34,Tue Jul 05 2022 17:59:06 GMT+0800 (中国标准时间),1657015146
墨,20,15,'1.41,Tue Jul 05 2022 17:59:12 GMT+0800 (中国标准时间),1657015152
墨,20,15,'2.39,Tue Jul 05 2022 17:59:19 GMT+0800 (中国标准时间),1657015159
墨,20,15,'3.77,Tue Jul 05 2022 17:59:40 GMT+0800 (中国标准时间),1657015180
谏山创我偷吃你祖坟贡品,14,10,'1.96,Tue Jul 05 2022 18:10:16 GMT+0800 (GMT+08:00),1657015816
谏山创我偷吃你祖坟贡品,14,10,'1.83,Tue Jul 05 2022 18:14:39 GMT+0800 (GMT+08:00),1657016079
谏山创我偷吃你祖坟贡品,14,10,'1.71,Tue Jul 05 2022 18:14:49 GMT+0800 (GMT+08:00),1657016089
谏山创我偷吃你祖坟贡品,14,10,'1.48,Tue Jul 05 2022 18:14:55 GMT+0800 (GMT+08:00),1657016095
谏山创我偷吃你祖坟贡品,14,10,'0.93,Tue Jul 05 2022 18:14:59 GMT+0800 (GMT+08:00),1657016099
谏山创我偷吃你祖坟贡品,14,10,'1.62,Tue Jul 05 2022 18:15:04 GMT+0800 (GMT+08:00),1657016104
谏山创我偷吃你祖坟贡品,14,10,'1.90,Tue Jul 05 2022 18:15:14 GMT+0800 (GMT+08:00),1657016114
谏山创我偷吃你祖坟贡品,20,14,'1.47,Tue Jul 05 2022 18:15:25 GMT+0800 (GMT+08:00),1657016125
谏山创我偷吃你祖坟贡品,20,14,'2.18,Tue Jul 05 2022 18:15:44 GMT+0800 (GMT+08:00),1657016144
西木野真姬,14,10,'2.00,Tue Jul 05 2022 18:21:07 GMT+0800 (中国标准时间),1657016467
墨,14,10,'1.99,Tue Jul 05 2022 18:21:23 GMT+0800 (中国标准时间),1657016483
墨,14,10,'1.62,Tue Jul 05 2022 18:21:47 GMT+0800 (中国标准时间),1657016507
墨,14,10,'1.52,Tue Jul 05 2022 18:22:19 GMT+0800 (中国标准时间),1657016539
墨,14,10,'1.98,Tue Jul 05 2022 18:22:28 GMT+0800 (中国标准时间),1657016548
墨,14,10,'2.15,Tue Jul 05 2022 18:22:40 GMT+0800 (中国标准时间),1657016560
墨,14,10,'1.13,Tue Jul 05 2022 18:22:45 GMT+0800 (中国标准时间),1657016565
墨,14,10,'0.97,Tue Jul 05 2022 18:22:49 GMT+0800 (中国标准时间),1657016569
墨,14,10,'0.98,Tue Jul 05 2022 18:22:53 GMT+0800 (中国标准时间),1657016573
墨,14,10,'1.40,Tue Jul 05 2022 18:22:58 GMT+0800 (中国标准时间),1657016578
墨,14,10,'0.98,Tue Jul 05 2022 18:23:03 GMT+0800 (中国标准时间),1657016583
墨,14,10,'1.18,Tue Jul 05 2022 18:23:09 GMT+0800 (中国标准时间),1657016589
墨,14,10,'0.91,Tue Jul 05 2022 18:23:13 GMT+0800 (中国标准时间),1657016593
墨,14,10,'0.97,Tue Jul 05 2022 18:23:18 GMT+0800 (中国标准时间),1657016598
黑泽露比,14,10,'2.22,Tue Jul 05 2022 18:42:49 GMT+0800 (中国标准时间),1657017769
黑泽露比,14,10,'2.22,Tue Jul 05 2022 18:43:08 GMT+0800 (中国标准时间),1657017788
矢泽妮可,14,10,'1.48,Tue Jul 05 2022 19:03:51 GMT+0800 (HKT),1657019031
Mower Union,14,10,'2.55,Tue Jul 05 2022 21:28:35 GMT+0800 (中国标准时间),1657027715
Mower Union,14,10,'1.44,Tue Jul 05 2022 21:29:18 GMT+0800 (中国标准时间),1657027758
涩谷香音,14,10,'1.82,Wed Jul 06 2022 01:54:09 GMT+0800 (中国标准时间),1657043649
saber,14,10,'2.76,Wed Jul 06 2022 03:12:21 GMT+0800 (中国标准时间),1657048341
saber,20,14,'4.98,Wed Jul 06 2022 03:12:44 GMT+0800 (中国标准时间),1657048364
msy,7,20,'1.47,Wed Jul 06 2022 04:04:09 GMT+0800 (中国标准时间),1657051449
墨,100,100,'1.65,Wed Jul 06 2022 11:27:17 GMT+0800 (中国标准时间),1657078037
墨,14,10,'2.36,Wed Jul 06 2022 11:30:02 GMT+0800 (中国标准时间),1657078202
猛男,14,10,'1.82,Wed Jul 06 2022 11:41:02 GMT+0800 (中国标准时间),1657078862
墨,14,10,'1.63,Wed Jul 06 2022 12:35:57 GMT+0800 (中国标准时间),1657082157
来自深渊,14,10,'1.58,Wed Jul 06 2022 13:20:32 GMT+0800 (中国标准时间),1657084832
墨,14,10,'2.68,Wed Jul 06 2022 14:11:06 GMT+0800 (中国标准时间),1657087866
墨,14,10,'1.37,Wed Jul 06 2022 14:12:34 GMT+0800 (中国标准时间),1657087954
矢泽妮可,14,10,'2.06,Wed Jul 06 2022 15:03:27 GMT+0800 (CST),1657091007
天王寺璃奈,14,10,'1.84,Wed Jul 06 2022 15:28:27 GMT+0800 (中国标准时间),1657092507
中须霞,14,10,'1.40,Wed Jul 06 2022 16:25:58 GMT+0800 (中国标准时间),1657095958
樱坂雫,14,10,'1.67,Wed Jul 06 2022 17:02:18 GMT+0800 (中国标准时间),1657098138
矢泽妮可,20,14,'2.11,Wed Jul 06 2022 19:02:14 GMT+0800 (中国标准时间),1657105334
涩谷香音,14,10,'2.58,Wed Jul 06 2022 19:36:16 GMT+0800 (中国标准时间),1657107376
鸡你太美,14,10,'2.54,Wed Jul 06 2022 19:46:56 GMT+0800 (中国标准时间),1657108016
高海千歌,14,10,'2.24,Wed Jul 06 2022 19:51:56 GMT+0800 (中国标准时间),1657108316
114514,14,10,'1.87,Wed Jul 06 2022 19:53:20 GMT+0800 (中国标准时间),1657108400
近江彼方,20,14,'1.67,Wed Jul 06 2022 20:57:15 GMT+0800 (中国标准时间),1657112235
近江彼方,20,14,'2.63,Wed Jul 06 2022 20:57:23 GMT+0800 (中国标准时间),1657112243
近江彼方,14,10,'2.80,Thu Jul 07 2022 02:03:20 GMT+0800 (中国标准时间),1657130600
黑泽黛雅,14,10,'2.58,Thu Jul 07 2022 03:32:17 GMT+0800 (中国标准时间),1657135937
国木田花丸,14,10,'1.69,Thu Jul 07 2022 07:29:51 GMT+0800 (中国标准时间),1657150191
国木田花丸,14,10,'2.32,Thu Jul 07 2022 07:29:58 GMT+0800 (中国标准时间),1657150198
小原鞠莉,20,14,'3.01,Thu Jul 07 2022 10:43:16 GMT+0800 (中国标准时间),1657161796
Dentamyor,14,10,'1.14,Thu Jul 07 2022 10:46:07 GMT+0800 (CST),1657161967
Dentamyor,20,14,'2.26,Thu Jul 07 2022 10:47:57 GMT+0800 (CST),1657162077
Dentamyor,14,10,'1.45,Thu Jul 07 2022 10:52:33 GMT+0800 (CST),1657162353
上原步梦,14,10,'1.19,Thu Jul 07 2022 11:30:39 GMT+0800 (中国标准时间),1657164639
上原步梦,14,10,'1.89,Thu Jul 07 2022 11:30:47 GMT+0800 (中国标准时间),1657164647
Bryan,14,10,'2.17,Thu Jul 07 2022 12:08:06 GMT+0800 (中国标准时间),1657166886
Bryan,14,10,'2.50,Thu Jul 07 2022 12:09:17 GMT+0800 (中国标准时间),1657166957
神奈川 SAKURA,14,14,'3.33,Thu Jul 07 2022 13:21:01 GMT+0800 (CST),1657171261
神奈川 SAKURA,20,14,'1.87,Thu Jul 07 2022 13:21:45 GMT+0800 (CST),1657171305
神奈川 SAKURA,14,10,'2.35,Thu Jul 07 2022 13:22:05 GMT+0800 (CST),1657171325
墨,14,10,'2.66,Thu Jul 07 2022 13:52:00 GMT+0800 (中国标准时间),1657173120
墨,14,10,'1.51,Thu Jul 07 2022 13:52:09 GMT+0800 (中国标准时间),1657173129
墨,14,10,'2.86,Thu Jul 07 2022 13:52:16 GMT+0800 (中国标准时间),1657173136
墨,14,10,'1.56,Thu Jul 07 2022 13:52:27 GMT+0800 (中国标准时间),1657173147
墨,14,10,'1.97,Thu Jul 07 2022 13:52:32 GMT+0800 (中国标准时间),1657173152
原野犀牛,14,10,'2.45,Thu Jul 07 2022 15:33:21 GMT+0800 (中国标准时间),1657179201
原野犀牛,14,10,'1.38,Thu Jul 07 2022 15:33:54 GMT+0800 (中国标准时间),1657179234
钟岚珠,14,10,'1.95,Thu Jul 07 2022 16:53:15 GMT+0800 (中国标准时间),1657183995
咸鱼王,14,10,'1.98,Thu Jul 07 2022 17:19:51 GMT+0800 (中国标准时间),1657185591
咸鱼王,14,10,'1.04,Thu Jul 07 2022 17:24:28 GMT+0800 (中国标准时间),1657185868
涩谷香音,14,10,'2.61,Thu Jul 07 2022 17:54:27 GMT+0800 (中国标准时间),1657187667
LenPadawan,20,14,'4.78,Thu Jul 07 2022 18:25:42 GMT+0800 (中国标准时间),1657189542
LenPadawan,20,14,'3.46,Thu Jul 07 2022 18:27:27 GMT+0800 (中国标准时间),1657189647
高坂穗乃果,14,10,'2.76,Thu Jul 07 2022 18:28:47 GMT+0800 (中国标准时间),1657189727
LenPadawan,20,14,'0.82,Thu Jul 07 2022 18:31:12 GMT+0800 (中国标准时间),1657189872
绚濑绘里,20,14,'1.98,Thu Jul 07 2022 20:06:23 GMT+0800 (中国标准时间),1657195583
宮下愛,14,10,'3.00,Thu Jul 07 2022 21:06:17 GMT+0800 (中国标准时间),1657199177
小原鞠莉,14,10,'2.58,Thu Jul 07 2022 21:33:43 GMT+0800 (中国标准时间),1657200823
小原鞠莉,14,10,'0.71,Thu Jul 07 2022 21:34:12 GMT+0800 (中国标准时间),1657200852
小原鞠莉,14,10,'1.91,Thu Jul 07 2022 21:35:09 GMT+0800 (中国标准时间),1657200909
小原鞠莉,14,10,'1.95,Thu Jul 07 2022 21:35:14 GMT+0800 (中国标准时间),1657200914
小原鞠莉,14,10,'1.66,Thu Jul 07 2022 21:35:23 GMT+0800 (中国标准时间),1657200923
小原鞠莉,14,10,'0.78,Thu Jul 07 2022 21:35:31 GMT+0800 (中国标准时间),1657200931
小原鞠莉,14,10,'1.49,Thu Jul 07 2022 21:36:15 GMT+0800 (中国标准时间),1657200975
涩谷香音,14,10,'1.82,Thu Jul 07 2022 22:30:09 GMT+0800 (中国标准时间),1657204209
西木野真姬,14,10,'2.12,Fri Jul 08 2022 09:34:43 GMT+0800 (CST),1657244083
西木野真姬,14,10,'1.63,Fri Jul 08 2022 09:35:49 GMT+0800 (CST),1657244149
高坂穗乃果,14,10,'2.31,Fri Jul 08 2022 11:24:15 GMT+0800 (CST),1657250655
黑泽露比,14,10,'1.20,Fri Jul 08 2022 11:37:28 GMT+0800 (中国标准时间),1657251448
黑泽露比,20,20,'1.28,Fri Jul 08 2022 11:38:45 GMT+0800 (中国标准时间),1657251525
墨,14,10,'2.03,Fri Jul 08 2022 11:39:41 GMT+0800 (中国标准时间),1657251581
岚千砂都,14,10,'2.04,Fri Jul 08 2022 13:09:33 GMT+0800 (中国标准时间),1657256973
傻逼,14,10,'2.25,Fri Jul 08 2022 13:50:27 GMT+0800 (中国标准时间),1657259427
傻逼,14,10,'1.80,Fri Jul 08 2022 13:51:57 GMT+0800 (中国标准时间),1657259517
傻逼,14,10,'1.57,Fri Jul 08 2022 13:52:34 GMT+0800 (中国标准时间),1657259554
傻逼,14,10,'1.63,Fri Jul 08 2022 13:52:43 GMT+0800 (中国标准时间),1657259563
傻逼,14,10,'1.19,Fri Jul 08 2022 13:53:07 GMT+0800 (中国标准时间),1657259587
傻逼,14,10,'1.05,Fri Jul 08 2022 13:53:12 GMT+0800 (中国标准时间),1657259592
傻逼,14,10,'0.85,Fri Jul 08 2022 13:53:17 GMT+0800 (中国标准时间),1657259597
星空凛,14,10,'2.86,Fri Jul 08 2022 18:35:33 GMT+0800 (中国标准时间),1657276533
艾玛·维尔德,14,10,'1.22,Fri Jul 08 2022 20:28:49 GMT+0800 (中国标准时间),1657283329
艾玛·维尔德,20,14,'0.97,Fri Jul 08 2022 20:29:03 GMT+0800 (中国标准时间),1657283343
三船栞子,14,10,'2.47,Fri Jul 08 2022 22:26:23 GMT+0800 (HKT),1657290383
优木雪菜,14,10,'2.43,Sat Jul 09 2022 13:32:19 GMT+0800 (中国标准时间),1657344739
津岛善子,14,10,'1.38,Sat Jul 09 2022 16:55:11 GMT+0800 (中国标准时间),1657356911
津岛善子,14,10,'2.76,Sat Jul 09 2022 16:55:50 GMT+0800 (中国标准时间),1657356950
津岛善子,14,10,'1.35,Sat Jul 09 2022 16:55:54 GMT+0800 (中国标准时间),1657356954
津岛善子,14,10,'1.03,Sat Jul 09 2022 16:56:03 GMT+0800 (中国标准时间),1657356963
津岛善子,14,10,'1.14,Sat Jul 09 2022 16:56:07 GMT+0800 (中国标准时间),1657356967
津岛善子,14,10,'1.16,Sat Jul 09 2022 16:56:11 GMT+0800 (中国标准时间),1657356971
津岛善子,14,10,'1.04,Sat Jul 09 2022 16:56:15 GMT+0800 (中国标准时间),1657356975
津岛善子,14,10,'1.35,Sat Jul 09 2022 16:56:19 GMT+0800 (中国标准时间),1657356979
津岛善子,14,10,'1.02,Sat Jul 09 2022 16:56:23 GMT+0800 (中国标准时间),1657356983
圣泽悠奈,14,10,'1.80,Sat Jul 09 2022 18:38:59 GMT+0800 (中国标准时间),1657363139
sansinkewe,14,10,'1.74,Sat Jul 09 2022 19:19:15 GMT+0800 (中国标准时间),1657365555
湛卢和纯钧,14,10,'2.32,Sat Jul 09 2022 20:02:32 GMT+0800 (中国标准时间),1657368152
湛卢和纯钧,14,10,'1.33,Sat Jul 09 2022 20:03:22 GMT+0800 (中国标准时间),1657368202
湛卢和纯钧,14,10,'1.38,Sat Jul 09 2022 20:03:51 GMT+0800 (中国标准时间),1657368231
湛卢和纯钧,14,10,'1.04,Sat Jul 09 2022 20:03:57 GMT+0800 (中国标准时间),1657368237
湛卢和纯钧,14,10,'1.03,Sat Jul 09 2022 20:05:16 GMT+0800 (中国标准时间),1657368316
湛卢和纯钧,14,10,'0.72,Sat Jul 09 2022 20:05:22 GMT+0800 (中国标准时间),1657368322
湛卢和纯钧,14,10,'0.78,Sat Jul 09 2022 20:08:10 GMT+0800 (中国标准时间),1657368490
矢泽妮可,14,10,'2.53,Sat Jul 09 2022 21:11:10 GMT+0800 (中国标准时间),1657372270
黑羊_蕾拉,14,10,'1.73,Sat Jul 09 2022 21:51:28 GMT+0800 (中国标准时间),1657374688
黑羊_蕾拉,14,10,'1.41,Sat Jul 09 2022 21:52:25 GMT+0800 (中国标准时间),1657374745
黑羊_蕾拉,14,10,'1.81,Sat Jul 09 2022 21:52:41 GMT+0800 (中国标准时间),1657374761
