玩家名,行,列,用时/秒,时间,UNIX时间戳
LIR,14,14,'2.35,Fri Feb 11 2022 01:35:34 GMT+0800 (中国标准时间),1644514534
LIR,14,14,'1.99,Fri Feb 11 2022 01:36:43 GMT+0800 (中国标准时间),1644514603
LIR,14,14,'1.89,Fri Feb 11 2022 01:37:32 GMT+0800 (中国标准时间),1644514652
LIR,14,14,'1.48,Fri Feb 11 2022 01:38:00 GMT+0800 (中国标准时间),1644514680
A19R13B,14,10,'1.81,Fri Feb 11 2022 01:38:07 GMT+0800 (中国标准时间),1644514687
LIR,20,14,'1.78,Fri Feb 11 2022 01:41:08 GMT+0800 (中国标准时间),1644514868
岚千砂都,14,10,'1.33,Fri Feb 11 2022 02:09:40 GMT+0800 (中国标准时间),1644516580
涩谷香音,14,10,'2.85,Fri Feb 11 2022 02:10:55 GMT+0800 (中国标准时间),1644516655
涩谷香音,14,10,'1.59,Fri Feb 11 2022 02:13:23 GMT+0800 (中国标准时间),1644516803
W,14,10,'1.07,Fri Feb 11 2022 02:45:54 GMT+0800 (中国标准时间),1644518754
W,14,10,'0.96,Fri Feb 11 2022 02:46:16 GMT+0800 (中国标准时间),1644518776
W,14,10,'1.13,Fri Feb 11 2022 02:47:26 GMT+0800 (中国标准时间),1644518846
W,14,10,'1.67,Fri Feb 11 2022 02:47:37 GMT+0800 (中国标准时间),1644518857
唐可可,14,10,'0.94,Fri Feb 11 2022 02:48:02 GMT+0800 (中国标准时间),1644518882
叶月恋,14,10,'1.22,Fri Feb 11 2022 02:48:47 GMT+0800 (中国标准时间),1644518927
W,14,10,'2.04,Fri Feb 11 2022 02:49:10 GMT+0800 (中国标准时间),1644518950
岚千砂都,14,10,'1.20,Fri Feb 11 2022 02:49:59 GMT+0800 (中国标准时间),1644518999
岚千砂都,14,10,'1.29,Fri Feb 11 2022 02:52:00 GMT+0800 (中国标准时间),1644519120
konojoshionnda,60,60,'34.38,Fri Feb 11 2022 04:00:06 GMT+0800 (CST),1644523206
喝茶小组,14,10,'2.53,Fri Feb 11 2022 04:05:25 GMT+0800 (中国标准时间),1644523525
喝茶小组,14,10,'2.51,Fri Feb 11 2022 04:05:46 GMT+0800 (中国标准时间),1644523546
喝茶小组,14,10,'1.44,Fri Feb 11 2022 04:05:56 GMT+0800 (中国标准时间),1644523556
joshionn,10,10,'0.75,Fri Feb 11 2022 04:07:41 GMT+0800 (CST),1644523661
joshionn,10,10,'0.79,Fri Feb 11 2022 04:08:16 GMT+0800 (CST),1644523696
喝茶小组,20,14,'2.54,Fri Feb 11 2022 04:11:12 GMT+0800 (中国标准时间),1644523872
圣泽悠奈,14,10,'2.60,Fri Feb 11 2022 04:33:03 GMT+0800 (CST),1644525183
圣泽悠奈,14,10,'2.63,Fri Feb 11 2022 04:33:43 GMT+0800 (CST),1644525223
圣泽悠奈,14,10,'2.66,Fri Feb 11 2022 04:50:49 GMT+0800 (中国标准时间),1644526249
圣泽悠奈,14,10,'2.36,Fri Feb 11 2022 04:50:59 GMT+0800 (中国标准时间),1644526259
小豆沢心羽,14,10,'1.89,Fri Feb 11 2022 05:09:20 GMT+0800 (中国标准时间),1644527360
白石杏,14,10,'2.92,Fri Feb 11 2022 05:10:02 GMT+0800 (中国标准时间),1644527402
平安名堇,20,20,'6.29,Fri Feb 11 2022 05:19:15 GMT+0800 (中国标准时间),1644527955
出席番号17番,14,10,'2.27,Fri Feb 11 2022 05:21:38 GMT+0800 (中国标准时间),1644528098
出席番号17番,14,10,'1.91,Fri Feb 11 2022 05:22:23 GMT+0800 (中国标准时间),1644528143
出席番号17番,14,14,'2.22,Fri Feb 11 2022 05:22:34 GMT+0800 (中国标准时间),1644528154
usagi,20,14,'3.15,Fri Feb 11 2022 05:34:23 GMT+0800 (中国标准时间),1644528863
bhunreio,20,14,'5.41,Fri Feb 11 2022 05:42:05 GMT+0800 (中国标准时间),1644529325
涩谷香音,14,10,'1.91,Fri Feb 11 2022 06:07:11 GMT+0800 (中国标准时间),1644530831
Raiden,14,10,'2.86,Fri Feb 11 2022 07:11:47 GMT+0800 (中国标准时间),1644534707
Raiden,14,10,'1.24,Fri Feb 11 2022 07:12:41 GMT+0800 (中国标准时间),1644534761
Raiden,20,14,'1.40,Fri Feb 11 2022 07:12:56 GMT+0800 (中国标准时间),1644534776
Raiden,20,14,'2.64,Fri Feb 11 2022 07:13:11 GMT+0800 (中国标准时间),1644534791
Raiden,14,10,'1.05,Fri Feb 11 2022 07:16:14 GMT+0800 (中国标准时间),1644534974
Raiden,14,10,'1.04,Fri Feb 11 2022 07:16:38 GMT+0800 (中国标准时间),1644534998
Raiden,20,14,'0.89,Fri Feb 11 2022 07:17:05 GMT+0800 (中国标准时间),1644535025
叶月恋,14,10,'2.74,Fri Feb 11 2022 08:08:03 GMT+0800 (中国标准时间),1644538083
堕天使z,20,14,'0.95,Fri Feb 11 2022 08:16:34 GMT+0800 (中国标准时间),1644538594
堕天使z,14,10,'1.68,Fri Feb 11 2022 08:17:52 GMT+0800 (中国标准时间),1644538672
堕天使z,20,14,'1.07,Fri Feb 11 2022 08:18:10 GMT+0800 (中国标准时间),1644538690
好耶,20,20,'5.70,Fri Feb 11 2022 08:54:45 GMT+0800 (中国标准时间),1644540885
好耶,20,20,'2.88,Fri Feb 11 2022 08:55:25 GMT+0800 (中国标准时间),1644540925
好耶,20,20,'3.35,Fri Feb 11 2022 08:55:47 GMT+0800 (中国标准时间),1644540947
涩谷香音,14,10,'1.46,Fri Feb 11 2022 09:23:54 GMT+0800 (中国标准时间),1644542634
柊摩央,20,14,'1.32,Fri Feb 11 2022 09:35:38 GMT+0800 (中国标准时间),1644543338
柊摩央,20,14,'2.16,Fri Feb 11 2022 09:36:05 GMT+0800 (中国标准时间),1644543365
柊摩央,20,14,'1.35,Fri Feb 11 2022 09:36:18 GMT+0800 (中国标准时间),1644543378
柊摩央,20,14,'0.85,Fri Feb 11 2022 09:36:26 GMT+0800 (中国标准时间),1644543386
柊摩央,20,14,'0.76,Fri Feb 11 2022 09:36:34 GMT+0800 (中国标准时间),1644543394
柊摩央,20,14,'3.52,Fri Feb 11 2022 09:36:44 GMT+0800 (中国标准时间),1644543404
涩谷香音,14,10,'1.34,Fri Feb 11 2022 09:37:20 GMT+0800 (中国标准时间),1644543440
涩谷香音,14,10,'1.20,Fri Feb 11 2022 09:37:33 GMT+0800 (中国标准时间),1644543453
平安名堇,14,10,'1.31,Fri Feb 11 2022 09:37:56 GMT+0800 (中国标准时间),1644543476
涩谷香音,20,14,'1.65,Fri Feb 11 2022 09:39:04 GMT+0800 (中国标准时间),1644543544
涩谷香音,20,14,'1.74,Fri Feb 11 2022 09:39:13 GMT+0800 (中国标准时间),1644543553
唐可可,20,14,'2.18,Fri Feb 11 2022 09:40:11 GMT+0800 (CST),1644543611
唐可可,20,14,'1.00,Fri Feb 11 2022 09:41:13 GMT+0800 (CST),1644543673
唐可可,200,200,'31.23,Fri Feb 11 2022 09:43:38 GMT+0800 (CST),1644543818
柊摩央,14,14,'1.09,Fri Feb 11 2022 09:46:37 GMT+0800 (CST),1644543997
柊摩央,14,10,'1.42,Fri Feb 11 2022 10:03:36 GMT+0800 (中国标准时间),1644545016
柊摩央,14,10,'2.30,Fri Feb 11 2022 10:03:55 GMT+0800 (中国标准时间),1644545035
柊摩央,14,10,'2.30,Fri Feb 11 2022 10:04:05 GMT+0800 (中国标准时间),1644545045
柊摩央,14,10,'1.06,Fri Feb 11 2022 10:04:14 GMT+0800 (中国标准时间),1644545054
屿桜IS,20,20,'2.91,Fri Feb 11 2022 10:08:46 GMT+0800 (中国标准时间),1644545326
圣泽悠奈,14,10,'2.88,Fri Feb 11 2022 10:10:30 GMT+0800 (China Standard Time),1644545430
屿桜IS,20,20,'4.03,Fri Feb 11 2022 10:14:32 GMT+0800 (中国标准时间),1644545672
圣泽悠奈,14,10,'3.00,Fri Feb 11 2022 10:43:27 GMT+0800 (中国标准时间),1644547407
aaa,20,14,'2.54,Fri Feb 11 2022 10:45:48 GMT+0800 (CST),1644547548
aaa,14,10,'2.88,Fri Feb 11 2022 10:46:38 GMT+0800 (CST),1644547598
aaa,14,10,'0.65,Fri Feb 11 2022 10:46:46 GMT+0800 (CST),1644547606
涩谷香音,14,10,'1.44,Fri Feb 11 2022 10:55:12 GMT+0800 (CST),1644548112
Shinero,14,10,'2.51,Fri Feb 11 2022 12:01:00 GMT+0800 (中国标准时间),1644552060
shinero,14,10,'2.78,Fri Feb 11 2022 12:01:20 GMT+0800 (中国标准时间),1644552080
好耶,14,10,'1.15,Fri Feb 11 2022 12:12:32 GMT+0800 (中国标准时间),1644552752
好耶,14,10,'1.11,Fri Feb 11 2022 12:12:47 GMT+0800 (中国标准时间),1644552767
我的鸡巴好热,14,10,'1.30,Fri Feb 11 2022 12:13:50 GMT+0800 (中国标准时间),1644552830
我的鸡巴好热,14,10,'0.90,Fri Feb 11 2022 12:14:42 GMT+0800 (中国标准时间),1644552882
命起涟漪,14,10,'1.66,Fri Feb 11 2022 12:23:57 GMT+0800 (中国标准时间),1644553437
命起涟漪,14,10,'1.98,Fri Feb 11 2022 12:24:39 GMT+0800 (中国标准时间),1644553479
命起涟漪,20,14,'4.18,Fri Feb 11 2022 12:27:12 GMT+0800 (中国标准时间),1644553632
小叶子,20,14,'2.34,Fri Feb 11 2022 13:00:15 GMT+0800 (China Standard Time),1644555615
小叶子,20,14,'3.57,Fri Feb 11 2022 13:00:37 GMT+0800 (China Standard Time),1644555637
小叶子,20,14,'5.33,Fri Feb 11 2022 13:00:55 GMT+0800 (China Standard Time),1644555655
小叶子,14,10,'2.23,Fri Feb 11 2022 13:01:14 GMT+0800 (China Standard Time),1644555674
小叶子,14,10,'1.47,Fri Feb 11 2022 13:01:19 GMT+0800 (China Standard Time),1644555679
小叶子,14,10,'1.98,Fri Feb 11 2022 13:01:35 GMT+0800 (China Standard Time),1644555695
小叶子,20,14,'4.38,Fri Feb 11 2022 13:02:01 GMT+0800 (China Standard Time),1644555721
唐可可,14,10,'2.77,Fri Feb 11 2022 13:09:57 GMT+0800 (CST),1644556197
唐可可,14,10,'1.61,Fri Feb 11 2022 13:10:24 GMT+0800 (CST),1644556224
叶月恋,14,10,'2.46,Fri Feb 11 2022 13:18:37 GMT+0800 (中国标准时间),1644556717
Seele,14,10,'2.67,Fri Feb 11 2022 13:24:26 GMT+0800 (中国标准时间),1644557066
平安名堇,14,10,'1.25,Fri Feb 11 2022 13:34:27 GMT+0800 (中国标准时间),1644557667
OrangeOceantEa,20,14,'2.49,Fri Feb 11 2022 13:54:15 GMT+0800 (台北标准时间),1644558855
OrangeOceantEa,20,14,'5.44,Fri Feb 11 2022 13:59:38 GMT+0800 (台北标准时间),1644559178
abc,14,10,'2.91,Fri Feb 11 2022 14:02:06 GMT+0800 (中国标准时间),1644559326
ABC,14,10,'1.35,Fri Feb 11 2022 14:04:40 GMT+0800 (中国标准时间),1644559480
ABC,14,10,'1.66,Fri Feb 11 2022 14:05:00 GMT+0800 (中国标准时间),1644559500
ABC,14,10,'1.35,Fri Feb 11 2022 14:05:09 GMT+0800 (中国标准时间),1644559509
唐可可,14,10,'2.14,Fri Feb 11 2022 14:07:09 GMT+0800 (中国标准时间),1644559629
Shibuya Kanon,14,10,'2.09,Fri Feb 11 2022 14:08:03 GMT+0800 (中国标准时间),1644559683
ABC,14,10,'0.97,Fri Feb 11 2022 14:09:37 GMT+0800 (中国标准时间),1644559777
ABC,14,10,'0.83,Fri Feb 11 2022 14:09:49 GMT+0800 (中国标准时间),1644559789
ABC,14,10,'0.84,Fri Feb 11 2022 14:10:13 GMT+0800 (中国标准时间),1644559813
ABC,14,10,'0.85,Fri Feb 11 2022 14:10:27 GMT+0800 (中国标准时间),1644559827
涩谷香音,14,10,'2.14,Fri Feb 11 2022 14:16:36 GMT+0800 (中国标准时间),1644560196
涩谷香音,14,10,'2.07,Fri Feb 11 2022 14:17:25 GMT+0800 (中国标准时间),1644560245
涩谷香音,14,10,'2.81,Fri Feb 11 2022 14:17:36 GMT+0800 (中国标准时间),1644560256
岚千砂都,14,10,'1.89,Fri Feb 11 2022 14:32:44 GMT+0800 (中国标准时间),1644561164
岚千砂都,14,10,'1.40,Fri Feb 11 2022 14:33:01 GMT+0800 (中国标准时间),1644561181
岚千砂都,14,10,'1.45,Fri Feb 11 2022 14:33:10 GMT+0800 (中国标准时间),1644561190
岚千砂都,20,14,'3.19,Fri Feb 11 2022 14:33:25 GMT+0800 (中国标准时间),1644561205
柊摩央,30,30,'14.81,Fri Feb 11 2022 14:39:27 GMT+0800 (中国标准时间),1644561567
唐可可,100,100,'21.77,Fri Feb 11 2022 14:50:10 GMT+0800 (中国标准时间),1644562210
风铃子,14,10,'0.27,Fri Feb 11 2022 14:57:51 GMT+0800 (CST),1644562671
peft,14,10,'2.43,Fri Feb 11 2022 15:03:07 GMT+0800 (CST),1644562987
喜欢吃软饭,20,14,'3.95,Fri Feb 11 2022 15:26:03 GMT+0800 (中国标准时间),1644564363
yushu,14,10,'2.08,Fri Feb 11 2022 15:27:14 GMT+0800 (中国标准时间),1644564434
晨汐.,14,10,'1.25,Fri Feb 11 2022 15:29:18 GMT+0800 (中国标准时间),1644564558
喜欢吃软饭,20,14,'2.69,Fri Feb 11 2022 15:29:36 GMT+0800 (中国标准时间),1644564576
喜欢吃软饭,14,10,'1.92,Fri Feb 11 2022 15:30:09 GMT+0800 (中国标准时间),1644564609
喜欢吃软饭,20,14,'1.36,Fri Feb 11 2022 15:30:52 GMT+0800 (中国标准时间),1644564652
喜欢吃软饭,20,14,'0.91,Fri Feb 11 2022 15:31:26 GMT+0800 (中国标准时间),1644564686
yushu,20,14,'1.32,Fri Feb 11 2022 15:31:39 GMT+0800 (中国标准时间),1644564699
喜欢吃软饭,20,14,'0.86,Fri Feb 11 2022 15:31:44 GMT+0800 (中国标准时间),1644564704
三山时春,14,10,'1.79,Fri Feb 11 2022 15:35:25 GMT+0800 (中国标准时间),1644564925
东星耀阳,14,10,'1.63,Fri Feb 11 2022 15:35:25 GMT+0800 (中国标准时间),1644564925
东星耀阳,14,10,'1.29,Fri Feb 11 2022 15:37:19 GMT+0800 (中国标准时间),1644565039
三山时春,20,20,'0.85,Fri Feb 11 2022 15:38:36 GMT+0800 (中国标准时间),1644565116
涩谷香音,20,20,'5.58,Fri Feb 11 2022 15:57:23 GMT+0800 (中国标准时间),1644566243
涩谷香音,20,20,'4.27,Fri Feb 11 2022 15:58:35 GMT+0800 (中国标准时间),1644566315
涩谷香音,20,20,'5.80,Fri Feb 11 2022 15:58:54 GMT+0800 (中国标准时间),1644566334
平安,20,14,'2.43,Fri Feb 11 2022 16:31:33 GMT+0800 (中国标准时间),1644568293
唐可可,14,10,'2.15,Fri Feb 11 2022 16:37:02 GMT+0800 (中国标准时间),1644568622
usagi,14,10,'2.57,Fri Feb 11 2022 16:56:09 GMT+0800 (中国标准时间),1644569769
usagi,14,10,'1.62,Fri Feb 11 2022 16:58:46 GMT+0800 (中国标准时间),1644569926
usagi,14,10,'1.39,Fri Feb 11 2022 16:58:59 GMT+0800 (中国标准时间),1644569939
usagi,14,10,'1.23,Fri Feb 11 2022 16:59:24 GMT+0800 (中国标准时间),1644569964
usagi,14,10,'0.99,Fri Feb 11 2022 16:59:35 GMT+0800 (中国标准时间),1644569975
我宣布个事，我是个（     ）！,14,10,'2.77,Fri Feb 11 2022 17:01:06 GMT+0800 (中国标准时间),1644570066
我宣布个事，我是个（     ）！,14,10,'1.61,Fri Feb 11 2022 17:02:24 GMT+0800 (中国标准时间),1644570144
我宣布个事，我是个（     ）！,14,10,'2.47,Fri Feb 11 2022 17:03:08 GMT+0800 (中国标准时间),1644570188
我宣布个事，我是个（     ）！,14,10,'2.78,Fri Feb 11 2022 17:03:21 GMT+0800 (中国标准时间),1644570201
我宣布个事，我是个（     ）！,14,10,'0.88,Fri Feb 11 2022 17:03:28 GMT+0800 (中国标准时间),1644570208
我宣布个事，我是个（     ）！,14,10,'1.61,Fri Feb 11 2022 17:03:40 GMT+0800 (中国标准时间),1644570220
我宣布个事，我是个（     ）！,14,10,'1.42,Fri Feb 11 2022 17:03:47 GMT+0800 (中国标准时间),1644570227
我宣布个事，我是个（     ）！,20,14,'1.07,Fri Feb 11 2022 17:03:56 GMT+0800 (中国标准时间),1644570236
我宣布个事，我是个（     ）！,20,14,'1.77,Fri Feb 11 2022 17:04:03 GMT+0800 (中国标准时间),1644570243
我宣布个事，我是个（     ）！,20,14,'1.66,Fri Feb 11 2022 17:04:09 GMT+0800 (中国标准时间),1644570249
我宣布个事，我是个（     ）！,20,14,'1.28,Fri Feb 11 2022 17:04:14 GMT+0800 (中国标准时间),1644570254
我宣布个事，我是个（     ）！,20,14,'0.91,Fri Feb 11 2022 17:04:19 GMT+0800 (中国标准时间),1644570259
我宣布个事，我是个（     ）！,20,14,'1.09,Fri Feb 11 2022 17:04:23 GMT+0800 (中国标准时间),1644570263
我宣布个事，我是个（     ）！,20,14,'1.94,Fri Feb 11 2022 17:04:29 GMT+0800 (中国标准时间),1644570269
我宣布个事，我是个（     ）！,20,14,'1.52,Fri Feb 11 2022 17:04:34 GMT+0800 (中国标准时间),1644570274
叶月恋,14,10,'2.39,Fri Feb 11 2022 17:12:40 GMT+0800 (中国标准时间),1644570760
圣泽悠奈,14,10,'1.79,Fri Feb 11 2022 17:17:04 GMT+0800 (中国标准时间),1644571024
葉月恋,14,10,'1.55,Fri Feb 11 2022 17:18:52 GMT+0800 (中国标准时间),1644571132
平安名堇,20,14,'1.72,Fri Feb 11 2022 17:19:19 GMT+0800 (中国标准时间),1644571159
平安名堇,14,10,'1.96,Fri Feb 11 2022 17:19:32 GMT+0800 (中国标准时间),1644571172
平安名堇,14,10,'1.72,Fri Feb 11 2022 17:19:37 GMT+0800 (中国标准时间),1644571177
平安名堇,14,10,'2.42,Fri Feb 11 2022 17:20:24 GMT+0800 (中国标准时间),1644571224
平安名堇,14,10,'2.22,Fri Feb 11 2022 17:20:31 GMT+0800 (中国标准时间),1644571231
平安名堇,14,10,'2.76,Fri Feb 11 2022 17:20:37 GMT+0800 (中国标准时间),1644571237
平安名堇,14,10,'1.89,Fri Feb 11 2022 17:20:42 GMT+0800 (中国标准时间),1644571242
平安名堇,14,10,'1.47,Fri Feb 11 2022 17:20:55 GMT+0800 (中国标准时间),1644571255
平安名堇,14,10,'1.72,Fri Feb 11 2022 17:21:52 GMT+0800 (中国标准时间),1644571312
耀天,14,10,'1.54,Fri Feb 11 2022 17:24:03 GMT+0800 (中国标准时间),1644571443
耀天,14,10,'1.21,Fri Feb 11 2022 17:25:55 GMT+0800 (中国标准时间),1644571555
耀天,14,10,'1.18,Fri Feb 11 2022 17:27:06 GMT+0800 (中国标准时间),1644571626
耀天,14,10,'1.00,Fri Feb 11 2022 17:27:25 GMT+0800 (中国标准时间),1644571645
圣泽悠奈,14,10,'2.25,Fri Feb 11 2022 18:05:15 GMT+0800 (中国标准时间),1644573915
1,14,10,'1.81,Fri Feb 11 2022 18:06:10 GMT+0800 (中国标准时间),1644573970
圣泽悠奈,14,10,'2.22,Fri Feb 11 2022 18:09:59 GMT+0800 (中国标准时间),1644574199
平安名堇,14,10,'2.13,Fri Feb 11 2022 18:30:40 GMT+0800 (中国标准时间),1644575440
岚千砂都,14,10,'1.43,Fri Feb 11 2022 18:40:43 GMT+0800 (中国标准时间),1644576043
岚千砂都,20,14,'1.48,Fri Feb 11 2022 18:40:53 GMT+0800 (中国标准时间),1644576053
岚千砂都,20,14,'1.52,Fri Feb 11 2022 18:41:03 GMT+0800 (中国标准时间),1644576063
岚千砂都,20,14,'1.84,Fri Feb 11 2022 18:41:10 GMT+0800 (中国标准时间),1644576070
平安名堇,14,10,'2.78,Fri Feb 11 2022 18:41:37 GMT+0800 (中国标准时间),1644576097
114514,14,10,'2.41,Fri Feb 11 2022 18:43:24 GMT+0800 (CST),1644576204
tyq,14,10,'2.02,Fri Feb 11 2022 18:46:22 GMT+0800 (中国标准时间),1644576382
tyq,7,10,'0.88,Fri Feb 11 2022 18:47:03 GMT+0800 (中国标准时间),1644576423
tyq,7,10,'0.78,Fri Feb 11 2022 18:47:10 GMT+0800 (中国标准时间),1644576430
tyq,7,10,'0.79,Fri Feb 11 2022 18:47:20 GMT+0800 (中国标准时间),1644576440
tyq,7,10,'0.88,Fri Feb 11 2022 18:47:43 GMT+0800 (中国标准时间),1644576463
tyq,10,10,'0.48,Fri Feb 11 2022 18:52:12 GMT+0800 (中国标准时间),1644576732
tyq,10,10,'0.37,Fri Feb 11 2022 18:53:12 GMT+0800 (中国标准时间),1644576792
