玩家名,行,列,用时/秒,时间,UNIX时间戳
日野下花帆,13,20,'4.07,Fri Sep 15 2023 15:05:24 GMT+0800 (中国标准时间),1694761524
日野下花帆,13,20,'2.67,Fri Sep 15 2023 15:06:22 GMT+0800 (中国标准时间),1694761582
日野下花帆,13,20,'2.11,Fri Sep 15 2023 15:07:35 GMT+0800 (中国标准时间),1694761655
日野下花帆,13,20,'5.43,Fri Sep 15 2023 15:07:44 GMT+0800 (中国标准时间),1694761664
日野下花帆,13,20,'2.75,Fri Sep 15 2023 15:08:35 GMT+0800 (中国标准时间),1694761715
日野下花帆,13,20,'2.63,Fri Sep 15 2023 15:08:47 GMT+0800 (中国标准时间),1694761727
日野下花帆,13,20,'2.06,Fri Sep 15 2023 15:09:24 GMT+0800 (中国标准时间),1694761764
LDFang,13,20,'0.81,Fri Sep 15 2023 15:11:06 GMT+0800 (中国标准时间),1694761866
涩谷香音,14,10,'1.93,Fri Sep 15 2023 16:25:57 GMT+0800 (中国标准时间),1694766357
涩谷香音,20,14,'4.70,Fri Sep 15 2023 16:29:20 GMT+0800 (中国标准时间),1694766560
藤岛慈,14,10,'1.62,Fri Sep 15 2023 18:33:56 GMT+0800 (中国标准时间),1694774036
藤岛慈,14,10,'2.72,Fri Sep 15 2023 18:34:46 GMT+0800 (中国标准时间),1694774086
藤岛慈,14,10,'1.84,Fri Sep 15 2023 18:34:59 GMT+0800 (中国标准时间),1694774099
藤岛慈,20,14,'3.48,Fri Sep 15 2023 18:36:44 GMT+0800 (中国标准时间),1694774204
akito,14,10,'2.80,Fri Sep 15 2023 18:56:51 GMT+0800 (中国标准时间),1694775411
akito,14,14,'2.70,Fri Sep 15 2023 18:57:46 GMT+0800 (中国标准时间),1694775466
akito,14,14,'1.11,Fri Sep 15 2023 18:57:57 GMT+0800 (中国标准时间),1694775477
akito,14,14,'0.76,Fri Sep 15 2023 19:00:35 GMT+0800 (中国标准时间),1694775635
akito,20,20,'2.23,Fri Sep 15 2023 19:01:50 GMT+0800 (中国标准时间),1694775710
akito,20,20,'2.21,Fri Sep 15 2023 19:02:25 GMT+0800 (中国标准时间),1694775745
akito,20,20,'2.12,Fri Sep 15 2023 19:02:39 GMT+0800 (中国标准时间),1694775759
akito,20,20,'1.86,Fri Sep 15 2023 19:04:12 GMT+0800 (中国标准时间),1694775852
大泽瑠璃乃,14,10,'2.65,Sat Sep 16 2023 13:20:34 GMT+0800 (中国标准时间),1694841634
Lanyee,14,10,'2.17,Sat Sep 16 2023 22:37:29 GMT+0800 (中国标准时间),1694875049
Lanyee,14,10,'1.42,Sat Sep 16 2023 22:38:55 GMT+0800 (中国标准时间),1694875135
大泽瑠璃乃,14,10,'2.54,Sat Sep 16 2023 23:23:51 GMT+0800 (中国标准时间),1694877831
大泽瑠璃乃,14,10,'1.75,Sat Sep 16 2023 23:24:04 GMT+0800 (中国标准时间),1694877844
大泽瑠璃乃,20,20,'6.35,Mon Sep 18 2023 00:56:00 GMT+0800 (中国标准时间),1694969760
夕雾缀理,20,14,'5.76,Mon Sep 18 2023 12:00:38 GMT+0800 (香港标准时间),1695009638
大泽瑠璃乃,14,10,'1.16,Mon Sep 18 2023 21:48:31 GMT+0800 (中国标准时间),1695044911
藤岛慈,14,10,'1.71,Tue Sep 19 2023 17:13:43 GMT+0800 (中国标准时间),1695114823
日野下花帆,20,14,'2.18,Tue Sep 19 2023 17:14:24 GMT+0800 (中国标准时间),1695114864
日野下花帆,20,14,'2.03,Tue Sep 19 2023 17:14:32 GMT+0800 (中国标准时间),1695114872
夕雾缀理,14,10,'2.40,Tue Sep 19 2023 18:53:43 GMT+0800 (CST),1695120823
村野沙耶香,14,10,'2.93,Thu Sep 21 2023 00:03:15 GMT+0800 (中国标准时间),1695225795
Murano Sayaka,20,14,'1.36,Thu Sep 21 2023 17:43:09 GMT+0800 (中国标准时间),1695289389
Murano Sayaka,20,14,'3.34,Thu Sep 21 2023 17:43:14 GMT+0800 (中国标准时间),1695289394
Murano Sayaka,20,14,'1.89,Thu Sep 21 2023 17:43:20 GMT+0800 (中国标准时间),1695289400
Murano Sayaka,20,14,'3.61,Thu Sep 21 2023 17:44:40 GMT+0800 (中国标准时间),1695289480
日野下花帆,14,10,'1.67,Thu Sep 21 2023 18:01:53 GMT+0800 (中国标准时间),1695290513
日野下花帆,14,10,'1.61,Thu Sep 21 2023 18:02:00 GMT+0800 (中国标准时间),1695290520
藤岛慈,14,10,'2.11,Fri Sep 22 2023 02:03:38 GMT+0800 (中国标准时间),1695319418
藤岛慈,14,10,'1.86,Fri Sep 22 2023 02:04:29 GMT+0800 (中国标准时间),1695319469
藤岛慈,14,10,'1.34,Fri Sep 22 2023 02:04:49 GMT+0800 (中国标准时间),1695319489
藤岛慈,14,10,'0.80,Fri Sep 22 2023 02:05:05 GMT+0800 (中国标准时间),1695319505
乙宗梢,14,10,'2.23,Fri Sep 22 2023 10:57:04 GMT+0800 (中国标准时间),1695351424
乙宗梢,14,10,'2.68,Fri Sep 22 2023 10:59:08 GMT+0800 (中国标准时间),1695351548
乙宗梢,14,10,'1.13,Fri Sep 22 2023 10:59:20 GMT+0800 (中国标准时间),1695351560
乙宗梢,14,10,'1.48,Fri Sep 22 2023 10:59:24 GMT+0800 (中国标准时间),1695351564
村野沙耶香,14,10,'2.87,Fri Sep 22 2023 15:10:41 GMT+0800 (中国标准时间),1695366641
村野沙耶香,14,10,'2.65,Fri Sep 22 2023 15:11:24 GMT+0800 (中国标准时间),1695366684
村野沙耶香,14,10,'1.64,Fri Sep 22 2023 15:11:31 GMT+0800 (中国标准时间),1695366691
Daoll_samm,20,14,'5.36,Sat Sep 23 2023 13:05:15 GMT+0800 (中国标准时间),1695445515
Daoll_samm,20,14,'1.89,Sat Sep 23 2023 13:05:45 GMT+0800 (中国标准时间),1695445545
夕雾缀理,14,10,'0.96,Sat Sep 23 2023 16:04:08 GMT+0800 (中国标准时间),1695456248
夕雾缀理,14,10,'0.91,Sat Sep 23 2023 16:08:24 GMT+0800 (中国标准时间),1695456504
赛先生,14,10,'1.66,Sat Sep 23 2023 16:50:47 GMT+0800 (中国标准时间),1695459047
日野下花帆,14,10,'2.70,Sat Sep 23 2023 17:21:43 GMT+0800 (中国标准时间),1695460903
yutaiawa,20,14,'0.90,Sat Sep 23 2023 17:22:07 GMT+0800 (中国标准时间),1695460927
一,14,10,'2.20,Sat Sep 23 2023 18:38:34 GMT+0800 (中国标准时间),1695465514
乙,14,10,'2.01,Sat Sep 23 2023 18:38:56 GMT+0800 (中国标准时间),1695465536
我是啥b,20,14,'2.69,Sat Sep 23 2023 19:20:58 GMT+0800 (中国标准时间),1695468058
藤岛慈,14,10,'2.31,Sat Sep 23 2023 20:07:37 GMT+0800 (中国标准时间),1695470857
藤岛慈,14,10,'1.32,Sat Sep 23 2023 20:08:05 GMT+0800 (中国标准时间),1695470885
藤岛慈,14,10,'2.51,Sat Sep 23 2023 20:11:18 GMT+0800 (中国标准时间),1695471078
liyuu,14,10,'1.30,Sun Sep 24 2023 15:07:26 GMT+0800 (中国标准时间),1695539246
藤岛慈,14,10,'2.52,Sun Sep 24 2023 16:48:56 GMT+0800 (中国标准时间),1695545336
藤岛慈,14,10,'2.35,Sun Sep 24 2023 16:49:06 GMT+0800 (中国标准时间),1695545346
大泽瑠璃乃,14,10,'1.92,Sun Sep 24 2023 17:57:20 GMT+0800 (中国标准时间),1695549440
夕雾缀理,14,10,'2.07,Mon Sep 25 2023 06:49:29 GMT+0800 (中国标准时间),1695595769
藤岛慈,14,10,'2.37,Mon Sep 25 2023 16:21:40 GMT+0800 (中国标准时间),1695630100
Gold,14,10,'2.62,Mon Sep 25 2023 16:21:56 GMT+0800 (中国标准时间),1695630116
Gold,14,10,'1.09,Mon Sep 25 2023 16:22:12 GMT+0800 (中国标准时间),1695630132
Gold,14,10,'0.91,Mon Sep 25 2023 16:22:23 GMT+0800 (中国标准时间),1695630143
Gold,14,10,'1.00,Mon Sep 25 2023 16:22:33 GMT+0800 (中国标准时间),1695630153
Gold,14,10,'2.75,Mon Sep 25 2023 16:22:39 GMT+0800 (中国标准时间),1695630159
Gold,14,10,'2.03,Mon Sep 25 2023 16:22:43 GMT+0800 (中国标准时间),1695630163
Gold,14,10,'1.14,Mon Sep 25 2023 16:22:49 GMT+0800 (中国标准时间),1695630169
Gold,14,10,'0.98,Mon Sep 25 2023 16:22:54 GMT+0800 (中国标准时间),1695630174
Gold,7,8,'0.93,Mon Sep 25 2023 16:23:13 GMT+0800 (中国标准时间),1695630193
Gold,7,8,'0.61,Mon Sep 25 2023 16:23:15 GMT+0800 (中国标准时间),1695630195
Gold,7,8,'0.91,Mon Sep 25 2023 16:23:22 GMT+0800 (中国标准时间),1695630202
Gold,7,8,'1.16,Mon Sep 25 2023 16:23:32 GMT+0800 (中国标准时间),1695630212
Gold,7,8,'0.82,Mon Sep 25 2023 16:23:37 GMT+0800 (中国标准时间),1695630217
夕雾缀理,14,10,'1.22,Mon Sep 25 2023 19:14:18 GMT+0800 (中国标准时间),1695640458
夕雾缀理,14,10,'1.00,Mon Sep 25 2023 19:14:23 GMT+0800 (中国标准时间),1695640463
夕雾缀理,14,10,'1.30,Mon Sep 25 2023 19:14:28 GMT+0800 (中国标准时间),1695640468
日野下花帆,14,10,'1.43,Tue Sep 26 2023 14:23:53 GMT+0800 (China Standard Time),1695709433
日野下花帆,14,10,'2.78,Tue Sep 26 2023 14:24:13 GMT+0800 (China Standard Time),1695709453
藤岛慈,20,14,'2.41,Tue Sep 26 2023 15:22:36 GMT+0800 (CST),1695712956
.。。,14,10,'2.17,Tue Sep 26 2023 15:31:18 GMT+0200 (中欧夏令时间),1695735078
乙宗梢,13,20,'2.64,Wed Sep 27 2023 08:15:10 GMT+0800 (中国标准时间),1695773710
乙宗梢,13,20,'3.15,Wed Sep 27 2023 08:15:28 GMT+0800 (中国标准时间),1695773728
乙宗梢,13,20,'1.79,Wed Sep 27 2023 08:15:55 GMT+0800 (中国标准时间),1695773755
乙宗梢,13,25,'1.87,Wed Sep 27 2023 08:48:19 GMT+0800 (中国标准时间),1695775699
乙宗梢,16,31,'4.04,Wed Sep 27 2023 08:49:48 GMT+0800 (中国标准时间),1695775788
乙宗梢,13,20,'0.94,Wed Sep 27 2023 08:55:39 GMT+0800 (中国标准时间),1695776139
藤岛慈,20,14,'2.21,Wed Sep 27 2023 10:06:20 GMT+0800 (中国标准时间),1695780380
ah,14,10,'1.99,Thu Sep 28 2023 11:01:07 GMT+0800 (中国标准时间),1695870067
paint217,50,20,'11.46,Thu Sep 28 2023 11:23:21 GMT+0800 (中国标准时间),1695871401
村野沙耶香,14,10,'2.42,Thu Sep 28 2023 13:41:45 GMT+0800 (中国标准时间),1695879705
村野沙耶香,14,10,'2.30,Thu Sep 28 2023 13:43:06 GMT+0800 (中国标准时间),1695879786
村野沙耶香,14,10,'2.54,Thu Sep 28 2023 13:43:14 GMT+0800 (中国标准时间),1695879794
村野沙耶香,14,10,'1.62,Thu Sep 28 2023 13:43:20 GMT+0800 (中国标准时间),1695879800
夕雾缀理,14,10,'2.86,Thu Sep 28 2023 16:44:35 GMT+0800 (中国标准时间),1695890675
乙宗梢,14,10,'1.68,Thu Sep 28 2023 17:48:18 GMT+0800 (中国标准时间),1695894498
大泽瑠璃乃,14,10,'2.34,Thu Sep 28 2023 23:01:13 GMT+0900 (韩国标准时间),1695909673
乙宗梢,14,10,'1.30,Thu Sep 28 2023 22:22:15 GMT+0800 (中国标准时间),1695910935
乙宗梢,14,10,'1.51,Thu Sep 28 2023 22:22:35 GMT+0800 (中国标准时间),1695910955
日野下花帆,20,20,'1.49,Thu Sep 28 2023 22:23:24 GMT+0800 (中国标准时间),1695911004
日野下花帆,20,20,'4.16,Fri Sep 29 2023 10:41:50 GMT+0800 (中国标准时间),1695955310
11,14,10,'2.82,Fri Sep 29 2023 19:24:52 GMT+0800 (中国标准时间),1695986692
11,20,14,'3.81,Fri Sep 29 2023 19:25:43 GMT+0800 (中国标准时间),1695986743
11,20,14,'1.71,Fri Sep 29 2023 19:26:12 GMT+0800 (中国标准时间),1695986772
大泽瑠璃乃,20,20,'1.27,Fri Sep 29 2023 19:46:35 GMT+0800 (中国标准时间),1695987995
6,14,10,'1.96,Fri Sep 29 2023 21:59:09 GMT+0800 (中国标准时间),1695995949
6,20,14,'2.57,Fri Sep 29 2023 21:59:40 GMT+0800 (中国标准时间),1695995980
藤岛慈,14,10,'1.67,Sat Sep 30 2023 13:28:59 GMT+0800 (中国标准时间),1696051739
藤岛慈,20,14,'2.84,Sat Sep 30 2023 13:29:18 GMT+0800 (中国标准时间),1696051758
ganhe,10,10,'1.99,Sat Sep 30 2023 17:41:16 GMT+0800 (中国标准时间),1696066876
村野沙耶香,20,14,'2.60,Sat Sep 30 2023 18:24:25 GMT+0800 (中国标准时间),1696069465
村野沙耶香,20,14,'2.24,Sat Sep 30 2023 18:24:40 GMT+0800 (中国标准时间),1696069480
子樂乎,14,10,'2.77,Sun Oct 01 2023 03:42:57 GMT+0800 (中国标准时间),1696102977
子樂乎,14,10,'2.89,Sun Oct 01 2023 03:43:11 GMT+0800 (中国标准时间),1696102991
子樂乎,14,10,'2.04,Sun Oct 01 2023 03:43:22 GMT+0800 (中国标准时间),1696103002
子樂乎,14,10,'1.20,Sun Oct 01 2023 03:43:29 GMT+0800 (中国标准时间),1696103009
子樂乎,14,10,'1.01,Sun Oct 01 2023 03:43:49 GMT+0800 (中国标准时间),1696103029
子樂乎,14,10,'2.03,Sun Oct 01 2023 03:44:04 GMT+0800 (中国标准时间),1696103044
子樂乎,14,10,'2.10,Sun Oct 01 2023 03:45:36 GMT+0800 (中国标准时间),1696103136
子樂乎,14,10,'1.31,Sun Oct 01 2023 03:46:49 GMT+0800 (中国标准时间),1696103209
子樂乎,14,10,'1.88,Sun Oct 01 2023 03:46:57 GMT+0800 (中国标准时间),1696103217
子樂乎,14,10,'1.51,Sun Oct 01 2023 03:47:36 GMT+0800 (中国标准时间),1696103256
MCGumoya,14,10,'1.63,Sun Oct 01 2023 13:56:13 GMT+0800 (China Standard Time),1696139773
MCGumoya,14,10,'2.45,Sun Oct 01 2023 13:58:05 GMT+0800 (China Standard Time),1696139885
乙宗梢,14,10,'1.94,Sun Oct 01 2023 15:49:23 GMT+0800 (中国标准时间),1696146563
乙宗梢,14,10,'1.22,Sun Oct 01 2023 20:56:46 GMT+0800 (中国标准时间),1696165006
kdl,14,10,'2.90,Sun Oct 01 2023 21:42:49 GMT+0800 (中国标准时间),1696167769
大泽瑠璃乃,20,14,'2.04,Mon Oct 02 2023 04:03:00 GMT+0800 (中国标准时间),1696190580
大泽瑠璃乃,20,14,'1.15,Mon Oct 02 2023 04:03:08 GMT+0800 (中国标准时间),1696190588
大泽瑠璃乃,20,14,'1.48,Mon Oct 02 2023 04:03:14 GMT+0800 (中国标准时间),1696190594
大泽瑠璃乃,20,14,'1.16,Mon Oct 02 2023 04:03:18 GMT+0800 (中国标准时间),1696190598
大泽瑠璃乃,20,14,'3.95,Mon Oct 02 2023 04:03:27 GMT+0800 (中国标准时间),1696190607
大泽瑠璃乃,20,14,'1.29,Mon Oct 02 2023 04:03:32 GMT+0800 (中国标准时间),1696190612
1,14,10,'2.12,Mon Oct 02 2023 12:44:50 GMT+0800 (中国标准时间),1696221890
1,20,14,'3.33,Mon Oct 02 2023 12:45:16 GMT+0800 (中国标准时间),1696221916
1,20,20,'2.47,Mon Oct 02 2023 12:45:27 GMT+0800 (中国标准时间),1696221927
鲤鱼,14,10,'1.30,Mon Oct 02 2023 14:14:58 GMT+0800 (中国标准时间),1696227298
鲫鱼,14,10,'2.65,Mon Oct 02 2023 14:15:26 GMT+0800 (中国标准时间),1696227326
乙宗梢,14,10,'2.49,Mon Oct 02 2023 15:05:13 GMT+0800 (香港標準時間),1696230313
日野下花帆法國風格化,14,10,'1.17,Mon Oct 02 2023 15:07:32 GMT+0800 (香港標準時間),1696230452
村野沙耶香,20,14,'1.84,Mon Oct 02 2023 17:06:04 GMT+0800 (中国标准时间),1696237564
夕雾缀理,20,14,'0.56,Mon Oct 02 2023 17:17:09 GMT+0800 (中国标准时间),1696238229
wcx,14,10,'1.94,Mon Oct 02 2023 21:53:42 GMT+0800 (CST),1696254822
wcx,14,10,'1.29,Mon Oct 02 2023 21:54:43 GMT+0800 (CST),1696254883
wcx,14,10,'0.94,Mon Oct 02 2023 21:54:59 GMT+0800 (CST),1696254899
wcx,14,10,'0.84,Mon Oct 02 2023 21:55:13 GMT+0800 (CST),1696254913
wcx,14,10,'0.77,Mon Oct 02 2023 21:55:20 GMT+0800 (CST),1696254920
wcx,14,10,'0.72,Mon Oct 02 2023 21:55:57 GMT+0800 (CST),1696254957
wcx,20,14,'0.76,Mon Oct 02 2023 21:56:15 GMT+0800 (CST),1696254975
村野沙耶香,20,14,'4.51,Tue Oct 03 2023 11:52:43 GMT+0800 (中国标准时间),1696305163
虫合,20,14,'5.62,Tue Oct 03 2023 16:03:09 GMT+0800 (中国标准时间),1696320189
guoguo,14,10,'1.87,Tue Oct 03 2023 21:42:02 GMT+0800 (中国标准时间),1696340522
guoguo,14,10,'1.56,Tue Oct 03 2023 21:43:03 GMT+0800 (中国标准时间),1696340583
藤岛慈,20,14,'2.31,Tue Oct 03 2023 23:07:30 GMT+0800 (中国标准时间),1696345650
大泽瑠璃乃,14,10,'2.13,Tue Oct 03 2023 23:10:48 GMT+0800 (中国标准时间),1696345848
大泽瑠璃乃,20,14,'3.38,Tue Oct 03 2023 23:11:09 GMT+0800 (中国标准时间),1696345869
大泽瑠璃乃,20,14,'1.86,Tue Oct 03 2023 23:11:17 GMT+0800 (中国标准时间),1696345877
大泽瑠璃乃,20,14,'1.54,Tue Oct 03 2023 23:11:50 GMT+0800 (中国标准时间),1696345910
大泽瑠璃乃,20,14,'1.30,Tue Oct 03 2023 23:11:56 GMT+0800 (中国标准时间),1696345916
村野沙耶香,14,14,'0.98,Wed Oct 04 2023 16:42:31 GMT+0800 (中国标准时间),1696408951
大泽瑠璃乃,20,14,'4.72,Thu Oct 05 2023 03:31:16 GMT+0800 (中国标准时间),1696447876
大泽瑠璃乃,14,10,'1.18,Thu Oct 05 2023 03:31:32 GMT+0800 (中国标准时间),1696447892
日野下花帆,20,14,'1.30,Thu Oct 05 2023 10:13:18 GMT+0800 (中国标准时间),1696471998
ikun666,14,10,'2.24,Thu Oct 05 2023 12:33:37 GMT+0800 (中国标准时间),1696480417
ikun666,14,10,'1.97,Thu Oct 05 2023 12:34:12 GMT+0800 (中国标准时间),1696480452
ikun666,14,10,'1.14,Thu Oct 05 2023 12:34:20 GMT+0800 (中国标准时间),1696480460
ikun666,14,10,'2.70,Thu Oct 05 2023 12:37:27 GMT+0800 (中国标准时间),1696480647
日野下花帆,14,10,'2.77,Thu Oct 05 2023 18:46:41 GMT+0800 (中国标准时间),1696502801
大泽瑠璃乃,14,10,'1.66,Thu Oct 05 2023 20:16:43 GMT+0800 (GMT+08:00),1696508203
阿棉,14,10,'1.73,Fri Oct 06 2023 22:32:48 GMT+0800 (中国标准时间),1696602768
阿棉,14,10,'1.63,Fri Oct 06 2023 22:33:09 GMT+0800 (中国标准时间),1696602789
阿棉,14,10,'1.22,Fri Oct 06 2023 22:33:16 GMT+0800 (中国标准时间),1696602796
阿棉,14,10,'1.13,Fri Oct 06 2023 22:33:37 GMT+0800 (中国标准时间),1696602817
墨墨爱吃香菜,14,10,'1.32,Sun Oct 08 2023 04:05:11 GMT+0800 (中国标准时间),1696709111
乙宗梢,14,10,'1.94,Sun Oct 08 2023 15:59:26 GMT+0800 (中国标准时间),1696751966
乙宗梢,20,20,'5.15,Sun Oct 08 2023 16:00:19 GMT+0800 (中国标准时间),1696752019
夕雾缀理,14,14,'3.38,Sun Oct 08 2023 22:00:52 GMT+0800 (中国标准时间),1696773652
夕雾缀理,14,14,'4.10,Sun Oct 08 2023 22:02:01 GMT+0800 (中国标准时间),1696773721
比那名居天子,20,14,'1.63,Sun Oct 08 2023 22:02:33 GMT+0800 (中国标准时间),1696773753
比那名居天子,20,14,'2.34,Sun Oct 08 2023 22:03:50 GMT+0800 (中国标准时间),1696773830
比那名居天子,20,14,'2.61,Sun Oct 08 2023 22:04:31 GMT+0800 (中国标准时间),1696773871
比那名居天子,20,14,'5.84,Sun Oct 08 2023 22:04:42 GMT+0800 (中国标准时间),1696773882
比那名居天子,20,14,'4.18,Sun Oct 08 2023 22:04:54 GMT+0800 (中国标准时间),1696773894
比那名居天子,20,14,'2.08,Sun Oct 08 2023 22:05:00 GMT+0800 (中国标准时间),1696773900
比那名居天子,20,14,'5.21,Sun Oct 08 2023 22:05:19 GMT+0800 (中国标准时间),1696773919
比那名居天子,14,10,'1.79,Sun Oct 08 2023 22:06:20 GMT+0800 (中国标准时间),1696773980
比那名居天子,14,10,'2.26,Sun Oct 08 2023 22:06:37 GMT+0800 (中国标准时间),1696773997
比那名居天子,14,10,'1.07,Sun Oct 08 2023 22:06:53 GMT+0800 (中国标准时间),1696774013
Oosawa Rurino,20,14,'1.36,Mon Oct 09 2023 07:37:19 GMT+0800 (China Standard Time),1696808239
村野沙耶香,14,10,'2.86,Mon Oct 09 2023 10:06:34 GMT+0800 (中国标准时间),1696817194
大泽瑠璃乃,14,10,'2.16,Mon Oct 09 2023 15:17:02 GMT+0800 (中国标准时间),1696835822
夕雾缀理,14,10,'2.11,Tue Oct 10 2023 13:09:54 GMT+0800 (中国标准时间),1696914594
结那小姐的星怒,14,10,'2.84,Tue Oct 10 2023 19:14:42 GMT+0800 (中国标准时间),1696936482
孙宝,14,10,'1.87,Tue Oct 10 2023 20:39:29 GMT+0800 (中国标准时间),1696941569
大泽瑠璃乃,14,10,'1.44,Wed Oct 11 2023 11:35:45 GMT+0800 (中国标准时间),1696995345
村野沙耶香,14,10,'2.54,Wed Oct 11 2023 13:14:13 GMT+0800 (中国标准时间),1697001253
村野沙耶香,14,10,'2.05,Wed Oct 11 2023 13:15:14 GMT+0800 (中国标准时间),1697001314
大泽瑠璃乃,14,10,'2.69,Wed Oct 11 2023 19:01:59 GMT+0800 (中国标准时间),1697022119
火花,20,14,'4.80,Wed Oct 11 2023 19:22:32 GMT+0800 (GMT+08:00),1697023352
大泽瑠璃乃,14,10,'2.78,Thu Oct 12 2023 16:05:46 GMT+0800 (中国标准时间),1697097946
夕雾缀理,14,10,'2.44,Fri Oct 13 2023 07:13:54 GMT+0800 (中国标准时间),1697152434
村野沙耶香,14,10,'2.01,Fri Oct 13 2023 10:56:35 GMT+0800 (中国标准时间),1697165795
乙宗梢,14,10,'0.88,Fri Oct 13 2023 12:25:16 GMT+0800 (中国标准时间),1697171116
李商隱是我托,14,10,'2.84,Fri Oct 13 2023 16:40:49 GMT+0900 (日本標準時間),1697182849
李商隱是我托,14,10,'1.37,Fri Oct 13 2023 16:43:13 GMT+0900 (日本標準時間),1697182993
潇哥,14,10,'1.83,Fri Oct 13 2023 22:24:16 GMT+0800 (中国标准时间),1697207056
CAd,14,10,'2.77,Sat Oct 14 2023 10:53:57 GMT+0800 (中国标准时间),1697252037
cfawe,14,10,'2.55,Sat Oct 14 2023 10:54:28 GMT+0800 (中国标准时间),1697252068
cfaw\\avwfv,14,10,'2.59,Sat Oct 14 2023 10:54:42 GMT+0800 (中国标准时间),1697252082
乙宗梢,14,10,'2.66,Sat Oct 14 2023 12:54:10 GMT+0800 (中国标准时间),1697259250
乙宗梢,14,10,'0.95,Sat Oct 14 2023 14:29:03 GMT+0800 (CST),1697264943
大泽瑠璃乃,5,9,'0.70,Sat Oct 14 2023 18:40:54 GMT+0800 (中国标准时间),1697280054
大泽瑠璃乃,5,9,'0.86,Sat Oct 14 2023 18:41:00 GMT+0800 (中国标准时间),1697280060
大泽瑠璃乃,20,14,'2.17,Sat Oct 14 2023 18:41:13 GMT+0800 (中国标准时间),1697280073
叁_vvv,14,10,'2.64,Sat Oct 14 2023 21:48:41 GMT+0800 (中国标准时间),1697291321
叁_vvv,14,10,'2.05,Sat Oct 14 2023 21:50:59 GMT+0800 (中国标准时间),1697291459
叁_vvv,14,10,'1.97,Sat Oct 14 2023 21:51:10 GMT+0800 (中国标准时间),1697291470
叁_vvv,14,10,'2.72,Sat Oct 14 2023 21:51:21 GMT+0800 (中国标准时间),1697291481
叁_vvv,14,10,'1.74,Sat Oct 14 2023 21:51:28 GMT+0800 (中国标准时间),1697291488
叁_vvv,14,10,'1.24,Sat Oct 14 2023 21:51:33 GMT+0800 (中国标准时间),1697291493
叁_vvv,20,14,'4.22,Sat Oct 14 2023 21:51:45 GMT+0800 (中国标准时间),1697291505
叁_vvv,1000,10,'26.30,Sat Oct 14 2023 21:57:24 GMT+0800 (中国标准时间),1697291844
叁_vvv,100,10,'1.55,Sat Oct 14 2023 21:58:48 GMT+0800 (中国标准时间),1697291928
乙宗梢,14,10,'0.97,Sun Oct 15 2023 11:43:28 GMT+0800 (中国标准时间),1697341408
乙宗梢,14,10,'1.49,Mon Oct 16 2023 08:27:49 GMT+0800 (中国标准时间),1697416069
wsnd,20,14,'5.69,Mon Oct 16 2023 17:36:09 GMT+0800 (中国标准时间),1697448969
乙宗梢,14,10,'2.12,Mon Oct 16 2023 20:44:40 GMT+0800 (中国标准时间),1697460280
乙宗梢,14,10,'2.52,Mon Oct 16 2023 20:44:48 GMT+0800 (中国标准时间),1697460288
乙宗梢,14,10,'1.81,Mon Oct 16 2023 20:44:54 GMT+0800 (中国标准时间),1697460294
乙宗梢,14,10,'1.96,Wed Oct 18 2023 19:11:40 GMT+0800 (中国标准时间),1697627500
橙子,14,10,'2.86,Thu Oct 19 2023 10:43:28 GMT+0800 (中国标准时间),1697683408
橙子,14,14,'2.08,Thu Oct 19 2023 10:44:03 GMT+0800 (中国标准时间),1697683443
hhx,14,10,'2.79,Thu Oct 19 2023 13:48:38 GMT+0800 (GMT+08:00),1697694518
大泽瑠璃乃,14,10,'2.41,Thu Oct 19 2023 14:40:40 GMT+0800 (中国标准时间),1697697640
大泽瑠璃乃,14,10,'1.88,Thu Oct 19 2023 15:52:56 GMT+0800 (中国标准时间),1697701976
无敌暴龙战神,14,10,'1.72,Fri Oct 20 2023 09:47:09 GMT+0800 (GMT+08:00),1697766429
村野沙耶香,14,10,'2.01,Fri Oct 20 2023 19:59:15 GMT+0800 (中国标准时间),1697803155
村野沙耶香,14,10,'2.08,Fri Oct 20 2023 20:01:13 GMT+0800 (中国标准时间),1697803273
夕雾缀理,20,14,'3.32,Sat Oct 21 2023 08:10:39 GMT+0800 (中国标准时间),1697847039
大泽瑠璃乃,14,10,'2.18,Sat Oct 21 2023 10:06:23 GMT+0800 (中国标准时间),1697853983
大泽瑠璃乃,20,14,'3.12,Sat Oct 21 2023 10:06:49 GMT+0800 (中国标准时间),1697854009
大泽瑠璃乃,20,14,'3.14,Sat Oct 21 2023 10:07:03 GMT+0800 (中国标准时间),1697854023
大泽瑠璃乃,40,40,'2.87,Sat Oct 21 2023 10:07:26 GMT+0800 (中国标准时间),1697854046
藤岛慈,20,14,'2.16,Sat Oct 21 2023 10:08:04 GMT+0800 (中国标准时间),1697854084
村野沙耶香,100,20,'5.78,Sat Oct 21 2023 10:10:08 GMT+0800 (中国标准时间),1697854208
日野下花帆6,14,10,'2.28,Sat Oct 21 2023 15:30:22 GMT+0800 (中国标准时间),1697873422
yee,14,10,'1.86,Sat Oct 21 2023 18:32:36 GMT+0800 (中国标准时间),1697884356
yee,14,10,'1.46,Sat Oct 21 2023 18:34:37 GMT+0800 (中国标准时间),1697884477
村野沙耶香,14,10,'2.04,Sat Oct 21 2023 19:11:19 GMT+0800 (中国标准时间),1697886679
