玩家名,行,列,用时/秒,时间,UNIX时间戳
唐可可,14,10,'1.93,Mon Mar 14 2022 19:23:31 GMT+0800 (CST),1647257011
唐可可,20,14,'3.84,Mon Mar 14 2022 19:23:54 GMT+0800 (CST),1647257034
唐可可,20,20,'2.54,Mon Mar 14 2022 19:24:11 GMT+0800 (CST),1647257051
岚千砂都,14,10,'1.79,Mon Mar 14 2022 19:32:48 GMT+0800 (CST),1647257568
岚千砂都,14,10,'2.62,Mon Mar 14 2022 19:33:14 GMT+0800 (CST),1647257594
平安名堇,14,10,'2.85,Mon Mar 14 2022 20:11:52 GMT+0800 (中国标准时间),1647259912
平安名堇,14,10,'1.45,Mon Mar 14 2022 20:12:13 GMT+0800 (中国标准时间),1647259933
好耶,14,10,'2.77,Mon Mar 14 2022 20:16:52 GMT+0800 (中国标准时间),1647260212
唐可可,14,10,'2.22,Mon Mar 14 2022 21:03:48 GMT+0800 (中国标准时间),1647263028
米津仗助,14,10,'1.87,Mon Mar 14 2022 21:05:38 GMT+0800 (CST),1647263138
米津仗助,14,10,'1.48,Mon Mar 14 2022 21:07:34 GMT+0800 (CST),1647263254
上海一アイドル-Xi-,14,10,'2.10,Mon Mar 14 2022 22:35:26 GMT+0900 (日本標準時間),1647264926
圣泽悠奈,14,10,'2.72,Mon Mar 14 2022 21:51:46 GMT+0800 (中国标准时间),1647265906
圣泽悠奈,20,14,'3.65,Mon Mar 14 2022 21:52:42 GMT+0800 (中国标准时间),1647265962
wnn,14,10,'1.98,Mon Mar 14 2022 22:53:03 GMT+0800 (中国标准时间),1647269583
wnn,20,14,'5.14,Mon Mar 14 2022 22:53:38 GMT+0800 (中国标准时间),1647269618
阿鸡,14,10,'2.60,Mon Mar 14 2022 23:05:48 GMT+0800 (中国标准时间),1647270348
阿鸡,14,10,'1.64,Mon Mar 14 2022 23:06:32 GMT+0800 (中国标准时间),1647270392
阿鸡,14,10,'2.01,Mon Mar 14 2022 23:06:47 GMT+0800 (中国标准时间),1647270407
涩谷香音,20,14,'2.84,Mon Mar 14 2022 23:11:16 GMT+0800 (中国标准时间),1647270676
唐可可,14,10,'2.33,Mon Mar 14 2022 23:19:38 GMT+0800 (中国标准时间),1647271178
唐可可,14,10,'1.99,Mon Mar 14 2022 23:20:01 GMT+0800 (中国标准时间),1647271201
圣泽悠奈,14,10,'1.86,Mon Mar 14 2022 23:38:47 GMT+0800 (中国标准时间),1647272327
炫火,14,10,'1.85,Mon Mar 14 2022 23:43:07 GMT+0800 (中国标准时间),1647272587
唐可可,14,10,'2.85,Tue Mar 15 2022 00:11:56 GMT+0800 (CST),1647274316
岚千砂都,20,14,'3.73,Tue Mar 15 2022 00:44:57 GMT+0800 (中国标准时间),1647276297
岚千砂都,20,14,'1.18,Tue Mar 15 2022 00:45:44 GMT+0800 (中国标准时间),1647276344
岚千砂都,20,14,'1.04,Tue Mar 15 2022 00:45:50 GMT+0800 (中国标准时间),1647276350
岚千砂都,20,14,'1.13,Tue Mar 15 2022 00:45:59 GMT+0800 (中国标准时间),1647276359
岚千砂都,50,20,'7.37,Tue Mar 15 2022 00:46:16 GMT+0800 (中国标准时间),1647276376
岚千砂都,50,20,'5.95,Tue Mar 15 2022 00:46:33 GMT+0800 (中国标准时间),1647276393
岚千砂都,50,20,'3.95,Tue Mar 15 2022 00:46:49 GMT+0800 (中国标准时间),1647276409
和泉纱雾,20,14,'4.49,Tue Mar 15 2022 00:51:18 GMT+0800 (中国标准时间),1647276678
圣泽悠奈,14,10,'1.35,Tue Mar 15 2022 01:51:02 GMT+0800 (中国标准时间),1647280262
A,14,10,'1.16,Tue Mar 15 2022 03:37:31 GMT+0800 (中国标准时间),1647286651
A,14,10,'1.54,Tue Mar 15 2022 03:38:05 GMT+0800 (中国标准时间),1647286685
A,14,10,'0.97,Tue Mar 15 2022 03:38:15 GMT+0800 (中国标准时间),1647286695
A,14,10,'1.15,Tue Mar 15 2022 03:38:36 GMT+0800 (中国标准时间),1647286716
A,14,10,'1.16,Tue Mar 15 2022 03:38:54 GMT+0800 (中国标准时间),1647286734
Hiiragi Mao,14,10,'1.80,Mon Mar 14 2022 21:20:00 GMT+0000 (Greenwich Mean Time),1647292800
岚千砂都,14,10,'2.42,Tue Mar 15 2022 08:17:33 GMT+0800 (中国标准时间),1647303453
习维尼,14,10,'2.34,Tue Mar 15 2022 08:21:30 GMT+0800 (中国标准时间),1647303690
涩谷香音,14,10,'2.84,Tue Mar 15 2022 09:04:55 GMT+0800 (中国标准时间),1647306295
岚千砂都,14,10,'2.19,Tue Mar 15 2022 10:37:11 GMT+0800 (中国标准时间),1647311831
乌兹,14,10,'2.70,Tue Mar 15 2022 10:37:35 GMT+0800 (中国标准时间),1647311855
圣泽悠奈,14,10,'1.02,Tue Mar 15 2022 10:55:08 GMT+0800 (CST),1647312908
High Voltage Sign两面包夹芝士High Voltage Sign,14,10,'2.11,Tue Mar 15 2022 10:55:18 GMT+0800 (CST),1647312918
High Voltage Sign两面包夹芝士High Voltage Sign,14,10,'2.88,Tue Mar 15 2022 10:55:51 GMT+0800 (CST),1647312951
High Voltage Sign两面包夹芝士High Voltage Sign,14,10,'2.40,Tue Mar 15 2022 10:55:57 GMT+0800 (CST),1647312957
High Voltage Sign两面包夹芝士High Voltage Sign,14,10,'1.50,Tue Mar 15 2022 10:56:00 GMT+0800 (CST),1647312960
High Voltage Sign两面包夹芝士High Voltage Sign,14,10,'1.66,Tue Mar 15 2022 10:56:12 GMT+0800 (CST),1647312972
High Voltage Sign两面包夹芝士High Voltage Sign,14,10,'1.53,Tue Mar 15 2022 10:56:17 GMT+0800 (CST),1647312977
High Voltage Sign两面包夹芝士High Voltage Sign,14,10,'1.48,Tue Mar 15 2022 10:56:21 GMT+0800 (CST),1647312981
High Voltage Sign两面包夹芝士High Voltage Sign,14,10,'1.82,Tue Mar 15 2022 10:56:26 GMT+0800 (CST),1647312986
High Voltage Sign两面包夹芝士High Voltage Sign,14,10,'1.59,Tue Mar 15 2022 10:56:34 GMT+0800 (CST),1647312994
rua,20,14,'1.21,Tue Mar 15 2022 10:59:56 GMT+0800 (中国标准时间),1647313196
乌兹,14,10,'2.63,Tue Mar 15 2022 11:12:48 GMT+0800 (中国标准时间),1647313968
乌兹,14,10,'1.93,Tue Mar 15 2022 11:13:39 GMT+0800 (中国标准时间),1647314019
乌兹,14,10,'1.83,Tue Mar 15 2022 11:13:53 GMT+0800 (中国标准时间),1647314033
乌兹,14,10,'1.13,Tue Mar 15 2022 11:30:11 GMT+0800 (中国标准时间),1647315011
乌兹,14,10,'1.14,Tue Mar 15 2022 11:44:33 GMT+0800 (中国标准时间),1647315873
乌兹,14,10,'1.65,Tue Mar 15 2022 11:45:07 GMT+0800 (中国标准时间),1647315907
乌兹,14,10,'1.23,Tue Mar 15 2022 11:45:11 GMT+0800 (中国标准时间),1647315911
乌兹,14,10,'1.61,Tue Mar 15 2022 11:46:10 GMT+0800 (中国标准时间),1647315970
米津仗助,14,10,'1.78,Tue Mar 15 2022 13:18:21 GMT+0800 (CST),1647321501
米津仗助,14,10,'1.41,Tue Mar 15 2022 13:30:48 GMT+0800 (CST),1647322248
米津仗助,14,10,'1.37,Tue Mar 15 2022 13:31:27 GMT+0800 (CST),1647322287
米津仗助,14,10,'1.36,Tue Mar 15 2022 13:39:03 GMT+0800 (CST),1647322743
繁体J,20,14,'2.01,Tue Mar 15 2022 14:31:30 GMT+0800 (CST),1647325890
星空凛,20,14,'4.75,Tue Mar 15 2022 14:40:31 GMT+0800 (中国标准时间),1647326431
岚千砂都,14,10,'3.00,Tue Mar 15 2022 15:11:31 GMT+0800 (中国标准时间),1647328291
ABA,14,10,'2.11,Tue Mar 15 2022 17:54:25 GMT+0800 (中国标准时间),1647338065
ABA,14,10,'2.00,Tue Mar 15 2022 17:55:21 GMT+0800 (中国标准时间),1647338121
ABA,20,14,'4.54,Tue Mar 15 2022 17:57:26 GMT+0800 (中国标准时间),1647338246
米津仗助,14,10,'1.28,Tue Mar 15 2022 20:15:28 GMT+0800 (CST),1647346528
米津仗助,14,10,'1.27,Tue Mar 15 2022 20:18:03 GMT+0800 (CST),1647346683
米津仗助,14,10,'1.13,Tue Mar 15 2022 20:18:23 GMT+0800 (CST),1647346703
米津仗助,14,10,'1.07,Tue Mar 15 2022 20:19:02 GMT+0800 (CST),1647346742
99k,14,10,'1.68,Tue Mar 15 2022 20:35:37 GMT+0800 (中国标准时间),1647347737
99k,14,10,'1.41,Tue Mar 15 2022 20:36:16 GMT+0800 (中国标准时间),1647347776
希腊哈捏,14,10,'2.92,Tue Mar 15 2022 20:36:56 GMT+0800 (中国标准时间),1647347816
99,14,10,'2.40,Tue Mar 15 2022 20:38:37 GMT+0800 (中国标准时间),1647347917
涩谷香音,14,10,'2.64,Tue Mar 15 2022 21:09:35 GMT+0800 (中国标准时间),1647349775
平安名堇,14,10,'1.69,Tue Mar 15 2022 21:15:32 GMT+0800 (中国标准时间),1647350132
平安名堇,14,10,'0.97,Tue Mar 15 2022 21:15:39 GMT+0800 (中国标准时间),1647350139
涩谷香音,14,10,'2.07,Tue Mar 15 2022 22:05:00 GMT+0800 (CST),1647353100
海鱼12世,14,10,'1.01,Tue Mar 15 2022 22:05:51 GMT+0800 (CST),1647353151
海鱼12世,14,10,'1.31,Tue Mar 15 2022 22:06:25 GMT+0800 (CST),1647353185
海鱼12世,14,10,'1.69,Tue Mar 15 2022 22:06:33 GMT+0800 (CST),1647353193
海鱼12世,14,10,'0.99,Tue Mar 15 2022 22:06:38 GMT+0800 (CST),1647353198
海鱼12世,14,10,'1.05,Tue Mar 15 2022 22:06:46 GMT+0800 (CST),1647353206
柊摩央,14,10,'2.56,Tue Mar 15 2022 22:09:11 GMT+0800 (台北標準時間),1647353351
叶月恋,14,10,'1.56,Tue Mar 15 2022 22:49:12 GMT+0800 (中国标准时间),1647355752
叶月恋,14,10,'1.88,Tue Mar 15 2022 22:49:26 GMT+0800 (中国标准时间),1647355766
千金难兑长弓,14,10,'2.15,Wed Mar 16 2022 00:25:12 GMT+0800 (台北标准时间),1647361512
叶月恋,14,10,'2.85,Wed Mar 16 2022 00:26:22 GMT+0800 (中国标准时间),1647361582
圣泽悠奈,14,10,'2.09,Wed Mar 16 2022 00:30:42 GMT+0800 (中国标准时间),1647361842
芷杰,14,10,'2.78,Wed Mar 16 2022 01:02:45 GMT+0800 (中国标准时间),1647363765
芷杰,20,14,'3.44,Wed Mar 16 2022 01:07:51 GMT+0800 (中国标准时间),1647364071
芷杰,20,14,'2.09,Wed Mar 16 2022 01:08:21 GMT+0800 (中国标准时间),1647364101
芷杰,20,14,'1.25,Wed Mar 16 2022 01:08:31 GMT+0800 (中国标准时间),1647364111
芷杰,20,14,'1.19,Wed Mar 16 2022 01:08:48 GMT+0800 (中国标准时间),1647364128
芷杰,20,14,'1.07,Wed Mar 16 2022 01:08:54 GMT+0800 (中国标准时间),1647364134
芷杰,20,14,'0.86,Wed Mar 16 2022 01:09:05 GMT+0800 (中国标准时间),1647364145
芷杰,20,14,'0.86,Wed Mar 16 2022 01:09:27 GMT+0800 (中国标准时间),1647364167
芷杰,20,14,'0.89,Wed Mar 16 2022 01:14:26 GMT+0800 (中国标准时间),1647364466
芷杰,20,14,'0.79,Wed Mar 16 2022 01:15:32 GMT+0800 (中国标准时间),1647364532
柊摩央,14,10,'2.99,Wed Mar 16 2022 05:23:36 GMT+0800 (台北標準時間),1647379416
我是羅大佑,14,10,'1.59,Wed Mar 16 2022 05:24:05 GMT+0800 (台北標準時間),1647379445
岚千砂都,14,10,'2.60,Wed Mar 16 2022 06:42:54 GMT+0800 (中国标准时间),1647384174
香奈乎,14,10,'2.86,Wed Mar 16 2022 06:43:24 GMT+0800 (中国标准时间),1647384204
涩谷香音,14,10,'1.23,Wed Mar 16 2022 08:58:38 GMT+0800 (中国标准时间),1647392318
柊摩央,14,10,'2.94,Wed Mar 16 2022 09:07:37 GMT+0800 (中国标准时间),1647392857
柊摩央,20,20,'3.45,Wed Mar 16 2022 09:08:06 GMT+0800 (中国标准时间),1647392886
岚千砂都,14,10,'1.83,Wed Mar 16 2022 09:08:51 GMT+0800 (中国标准时间),1647392931
叶月恋,14,10,'2.95,Wed Mar 16 2022 09:32:32 GMT+0800 (中国标准时间),1647394352
唐可可,14,10,'1.45,Wed Mar 16 2022 09:37:39 GMT+0800 (中国标准时间),1647394659
岚千砂都,14,10,'2.16,Wed Mar 16 2022 09:52:39 GMT+0800 (中国标准时间),1647395559
岚千砂都,14,10,'1.15,Wed Mar 16 2022 09:52:48 GMT+0800 (中国标准时间),1647395568
柊摩央,14,10,'0.88,Wed Mar 16 2022 11:51:00 GMT+0800 (中国标准时间),1647402660
柊摩央,14,10,'0.89,Wed Mar 16 2022 11:51:25 GMT+0800 (中国标准时间),1647402685
柊摩央,14,10,'0.93,Wed Mar 16 2022 11:51:34 GMT+0800 (中国标准时间),1647402694
柊摩央,14,10,'1.94,Wed Mar 16 2022 12:16:50 GMT+0800 (中国标准时间),1647404210
柊摩央,14,10,'1.37,Wed Mar 16 2022 12:17:14 GMT+0800 (中国标准时间),1647404234
岚千砂都,14,10,'2.72,Wed Mar 16 2022 12:49:05 GMT+0800 (中国标准时间),1647406145
lytte,14,10,'0.92,Wed Mar 16 2022 13:31:42 GMT+0800 (中国标准时间),1647408702
文沫,20,14,'1.52,Wed Mar 16 2022 13:45:18 GMT+0800 (中国标准时间),1647409518
lytte,20,14,'1.29,Wed Mar 16 2022 14:08:16 GMT+0800 (中国标准时间),1647410896
lytte,20,14,'2.22,Wed Mar 16 2022 14:12:39 GMT+0800 (中国标准时间),1647411159
柊摩央,14,10,'1.44,Wed Mar 16 2022 14:14:19 GMT+0800 (中国标准时间),1647411259
卫青,14,10,'1.14,Wed Mar 16 2022 14:15:18 GMT+0800 (中国标准时间),1647411318
卫青,20,14,'4.55,Wed Mar 16 2022 14:17:01 GMT+0800 (中国标准时间),1647411421
卫青,20,14,'1.21,Wed Mar 16 2022 14:18:37 GMT+0800 (中国标准时间),1647411517
涩谷香音,14,10,'2.54,Wed Mar 16 2022 14:28:11 GMT+0800 (中国标准时间),1647412091
叶月恋,14,10,'2.87,Wed Mar 16 2022 15:36:44 GMT+0800 (中国标准时间),1647416204
岚千砂都,10,10,'1.95,Wed Mar 16 2022 15:49:52 GMT+0800 (中国标准时间),1647416992
涩谷香音,14,10,'1.24,Wed Mar 16 2022 17:02:21 GMT+0800 (中国标准时间),1647421341
叶月恋,14,10,'2.04,Wed Mar 16 2022 18:54:32 GMT+0800 (中国标准时间),1647428072
叶月恋,14,10,'2.75,Wed Mar 16 2022 18:56:15 GMT+0800 (中国标准时间),1647428175
叶月恋,14,10,'2.24,Wed Mar 16 2022 18:56:46 GMT+0800 (中国标准时间),1647428206
涩谷香音,14,10,'2.82,Wed Mar 16 2022 19:06:13 GMT+0800 (CST),1647428773
涩谷香音,20,14,'0.83,Wed Mar 16 2022 19:07:04 GMT+0800 (CST),1647428824
初日晨白,14,10,'1.38,Wed Mar 16 2022 19:22:02 GMT+0800 (CST),1647429722
初日晨白,14,10,'1.21,Wed Mar 16 2022 19:22:26 GMT+0800 (CST),1647429746
初日晨白,14,10,'2.06,Wed Mar 16 2022 19:23:10 GMT+0800 (CST),1647429790
柊摩央,20,14,'1.72,Wed Mar 16 2022 19:31:22 GMT+0800 (中国标准时间),1647430282
柊摩央,200,200,'91.88,Wed Mar 16 2022 19:41:53 GMT+0800 (中国标准时间),1647430913
保持现金,200,200,'59.10,Wed Mar 16 2022 19:43:05 GMT+0800 (中国标准时间),1647430985
保持现金,201,200,'15.09,Wed Mar 16 2022 19:44:02 GMT+0800 (中国标准时间),1647431042
余圻,14,10,'2.42,Wed Mar 16 2022 20:16:48 GMT+0800 (中国标准时间),1647433008
余圻,14,10,'1.70,Wed Mar 16 2022 20:17:19 GMT+0800 (中国标准时间),1647433039
平安名堇,14,10,'2.47,Wed Mar 16 2022 21:47:32 GMT+0800 (中国标准时间),1647438452
岚千砂都,14,10,'2.20,Wed Mar 16 2022 21:52:53 GMT+0800 (CST),1647438773
岚千砂都,14,10,'1.99,Wed Mar 16 2022 21:53:11 GMT+0800 (CST),1647438791
徐颖尧,14,10,'1.97,Wed Mar 16 2022 22:03:16 GMT+0800 (中国标准时间),1647439396
圣泽悠奈,14,10,'0.66,Wed Mar 16 2022 22:49:40 GMT+0800 (中国标准时间),1647442180
圣泽悠奈,20,14,'0.85,Wed Mar 16 2022 22:49:46 GMT+0800 (中国标准时间),1647442186
圣泽悠奈,20,14,'0.93,Wed Mar 16 2022 22:49:54 GMT+0800 (中国标准时间),1647442194
圣泽悠奈,20,14,'0.70,Wed Mar 16 2022 22:49:59 GMT+0800 (中国标准时间),1647442199
圣泽悠奈,20,14,'4.26,Wed Mar 16 2022 22:50:36 GMT+0800 (中国标准时间),1647442236
圣泽悠奈,20,14,'5.58,Wed Mar 16 2022 22:51:10 GMT+0800 (中国标准时间),1647442270
平安名堇,14,10,'1.28,Wed Mar 16 2022 22:58:54 GMT+0800 (中国标准时间),1647442734
芷杰,14,10,'1.19,Thu Mar 17 2022 00:17:47 GMT+0800 (中国标准时间),1647447467
芷杰,14,10,'1.07,Thu Mar 17 2022 00:18:08 GMT+0800 (中国标准时间),1647447488
\\u,14,10,'1.65,Wed Mar 16 2022 09:52:33 GMT-0700 (北美太平洋夏令时间),1647449553
无底力音游人,14,10,'1.60,Thu Mar 17 2022 09:13:06 GMT+0800 (中国标准时间),1647479586
叶月恋,14,10,'1.77,Thu Mar 17 2022 10:26:27 GMT+0800 (中国标准时间),1647483987
叶月恋,14,10,'2.70,Thu Mar 17 2022 10:26:36 GMT+0800 (中国标准时间),1647483996
叶月恋,20,14,'3.65,Thu Mar 17 2022 10:26:44 GMT+0800 (中国标准时间),1647484004
唐可可,14,10,'1.48,Thu Mar 17 2022 10:36:18 GMT+0800 (中国标准时间),1647484578
叶月恋,14,10,'1.11,Thu Mar 17 2022 10:36:44 GMT+0800 (中国标准时间),1647484604
轻裘赴万里,14,10,'2.17,Thu Mar 17 2022 10:42:18 GMT+0800 (中国标准时间),1647484938
轻裘赴万里,14,10,'2.66,Thu Mar 17 2022 10:44:29 GMT+0800 (中国标准时间),1647485069
轻裘赴万里,14,10,'2.36,Thu Mar 17 2022 10:45:31 GMT+0800 (中国标准时间),1647485131
轻裘赴万里,14,10,'2.26,Thu Mar 17 2022 10:46:15 GMT+0800 (中国标准时间),1647485175
轻裘赴万里,14,10,'2.64,Thu Mar 17 2022 10:46:23 GMT+0800 (中国标准时间),1647485183
我脚滑了,14,10,'2.04,Thu Mar 17 2022 11:06:00 GMT+0800 (中国标准时间),1647486360
我脚滑了,14,10,'1.46,Thu Mar 17 2022 11:06:49 GMT+0800 (中国标准时间),1647486409
我脚滑了,14,10,'2.58,Thu Mar 17 2022 11:07:01 GMT+0800 (中国标准时间),1647486421
我脚滑了,14,10,'1.37,Thu Mar 17 2022 11:07:07 GMT+0800 (中国标准时间),1647486427
我脚滑了,14,10,'1.06,Thu Mar 17 2022 11:07:13 GMT+0800 (中国标准时间),1647486433
我脚滑了,14,10,'2.28,Thu Mar 17 2022 11:07:22 GMT+0800 (中国标准时间),1647486442
我脚滑了,14,10,'0.87,Thu Mar 17 2022 11:07:26 GMT+0800 (中国标准时间),1647486446
我脚滑了,14,10,'1.11,Thu Mar 17 2022 11:07:32 GMT+0800 (中国标准时间),1647486452
我脚滑了,14,10,'1.06,Thu Mar 17 2022 11:07:38 GMT+0800 (中国标准时间),1647486458
岚千砂都,14,10,'2.14,Thu Mar 17 2022 11:14:23 GMT+0800 (中国标准时间),1647486863
圣泽悠奈,14,10,'2.22,Thu Mar 17 2022 11:53:13 GMT+0800 (CST),1647489193
圣泽悠奈,14,10,'1.93,Thu Mar 17 2022 11:54:11 GMT+0800 (CST),1647489251
圣泽悠奈,14,10,'2.40,Thu Mar 17 2022 11:57:35 GMT+0800 (CST),1647489455
平安名堇,14,10,'1.87,Thu Mar 17 2022 11:59:47 GMT+0800 (CST),1647489587
平安名堇,20,20,'1.52,Thu Mar 17 2022 12:00:50 GMT+0800 (CST),1647489650
平安名堇,20,20,'1.34,Thu Mar 17 2022 12:01:05 GMT+0800 (CST),1647489665
叶月恋,14,10,'2.18,Thu Mar 17 2022 12:04:48 GMT+0800 (CST),1647489888
UnPykable,14,10,'1.49,Thu Mar 17 2022 12:04:48 GMT+0800 (CST),1647489888
UnPykable,14,10,'2.70,Thu Mar 17 2022 12:05:04 GMT+0800 (CST),1647489904
UnPykable,14,10,'1.80,Thu Mar 17 2022 12:05:10 GMT+0800 (CST),1647489910
UnPykable,14,10,'2.55,Thu Mar 17 2022 12:05:54 GMT+0800 (CST),1647489954
UnPykable,14,10,'1.69,Thu Mar 17 2022 12:06:26 GMT+0800 (CST),1647489986
UnPykable,14,10,'1.91,Thu Mar 17 2022 12:06:51 GMT+0800 (CST),1647490011
UnPykable,14,10,'2.22,Thu Mar 17 2022 12:06:57 GMT+0800 (CST),1647490017
UnPykable,14,10,'2.84,Thu Mar 17 2022 12:07:03 GMT+0800 (CST),1647490023
UnPykable,14,10,'2.53,Thu Mar 17 2022 12:07:42 GMT+0800 (CST),1647490062
UnPykable,14,10,'2.32,Thu Mar 17 2022 12:07:48 GMT+0800 (CST),1647490068
UnPykable,14,10,'1.34,Thu Mar 17 2022 12:07:53 GMT+0800 (CST),1647490073
UnPykable,14,10,'1.51,Thu Mar 17 2022 12:08:09 GMT+0800 (CST),1647490089
UnPykable,14,10,'2.02,Thu Mar 17 2022 12:08:20 GMT+0800 (CST),1647490100
UnPykable,14,10,'1.52,Thu Mar 17 2022 12:08:32 GMT+0800 (CST),1647490112
叶月恋,14,10,'2.24,Thu Mar 17 2022 12:09:29 GMT+0800 (CST),1647490169
叶月恋,14,10,'1.71,Thu Mar 17 2022 12:09:40 GMT+0800 (CST),1647490180
叶月恋,14,10,'1.69,Thu Mar 17 2022 12:11:19 GMT+0800 (CST),1647490279
叶月恋,14,10,'1.60,Thu Mar 17 2022 12:11:25 GMT+0800 (CST),1647490285
叶月恋,14,10,'1.77,Thu Mar 17 2022 12:11:30 GMT+0800 (CST),1647490290
叶月恋,14,10,'2.72,Thu Mar 17 2022 12:11:37 GMT+0800 (CST),1647490297
叶月恋,14,10,'2.56,Thu Mar 17 2022 12:11:44 GMT+0800 (CST),1647490304
叶月恋,14,10,'2.04,Thu Mar 17 2022 12:12:06 GMT+0800 (CST),1647490326
叶月恋,14,10,'2.45,Thu Mar 17 2022 12:12:42 GMT+0800 (CST),1647490362
叶月恋,14,10,'1.70,Thu Mar 17 2022 12:12:52 GMT+0800 (CST),1647490372
童可可天下第一,14,10,'2.26,Thu Mar 17 2022 12:29:53 GMT+0800 (中国标准时间),1647491393
唐可可天下第一,14,10,'1.16,Thu Mar 17 2022 12:32:35 GMT+0800 (中国标准时间),1647491555
唐可可天下第一,14,10,'2.81,Thu Mar 17 2022 12:33:08 GMT+0800 (中国标准时间),1647491588
唐可可天下第一,14,10,'2.48,Thu Mar 17 2022 12:33:21 GMT+0800 (中国标准时间),1647491601
柊摩央,14,10,'1.78,Thu Mar 17 2022 12:48:51 GMT+0800 (CST),1647492531
唐可可,14,10,'1.89,Thu Mar 17 2022 13:03:23 GMT+0800 (中国标准时间),1647493403
圣泽悠奈,20,14,'1.14,Thu Mar 17 2022 13:04:54 GMT+0800 (CST),1647493494
圣泽悠奈,20,14,'1.56,Thu Mar 17 2022 13:05:16 GMT+0800 (CST),1647493516
圣泽悠奈,20,14,'0.70,Thu Mar 17 2022 13:05:29 GMT+0800 (CST),1647493529
平安名堇,14,10,'1.42,Thu Mar 17 2022 13:11:17 GMT+0800 (CST),1647493877
圣泽悠奈,20,14,'3.04,Thu Mar 17 2022 13:13:48 GMT+0800 (中国标准时间),1647494028
柊摩央,14,10,'2.64,Thu Mar 17 2022 13:29:36 GMT+0800 (CST),1647494976
叶月恋,14,10,'1.45,Thu Mar 17 2022 13:30:12 GMT+0800 (中国标准时间),1647495012
圣泽悠奈,14,10,'1.84,Thu Mar 17 2022 13:37:36 GMT+0800 (GMT+08:00),1647495456
粽子,14,10,'1.53,Thu Mar 17 2022 13:51:42 GMT+0800 (中国标准时间),1647496302
Hijirisawa Yuuna,20,14,'3.07,Thu Mar 17 2022 14:00:32 GMT+0800 (China Standard Time),1647496832
Hijirisawa Yuuna,20,14,'1.94,Thu Mar 17 2022 14:00:57 GMT+0800 (China Standard Time),1647496857
唐可可,14,10,'2.07,Thu Mar 17 2022 14:13:01 GMT+0800 (CST),1647497581
涩谷香音,14,10,'2.18,Thu Mar 17 2022 14:16:02 GMT+0800 (中国标准时间),1647497762
涩谷香音,20,14,'1.74,Thu Mar 17 2022 14:16:38 GMT+0800 (中国标准时间),1647497798
涩谷香音,20,14,'0.93,Thu Mar 17 2022 14:16:58 GMT+0800 (中国标准时间),1647497818
