玩家名,行,列,用时/秒,时间,UNIX时间戳
小原鞠莉,14,10,'2.22,Tue Apr 26 2022 07:56:14 GMT+0800 (CST),1650930974
小原鞠莉,14,10,'2.16,Tue Apr 26 2022 07:56:37 GMT+0800 (CST),1650930997
绮罗翼,14,10,'2.50,Tue Apr 26 2022 08:54:13 GMT+0800 (CST),1650934453
统堂英玲奈,14,10,'2.88,Tue Apr 26 2022 09:36:50 GMT+0800 (中国标准时间),1650937010
小原鞠莉,14,10,'1.24,Tue Apr 26 2022 10:27:38 GMT+0800 (GMT+08:00),1650940058
柊摩央,14,10,'1.62,Tue Apr 26 2022 11:10:22 GMT+0800 (中国标准时间),1650942622
柊摩央,14,10,'1.28,Tue Apr 26 2022 11:11:09 GMT+0800 (中国标准时间),1650942669
柊摩央,14,10,'1.97,Tue Apr 26 2022 11:11:17 GMT+0800 (中国标准时间),1650942677
柊摩央,14,10,'1.84,Tue Apr 26 2022 11:11:23 GMT+0800 (中国标准时间),1650942683
柊摩央,14,10,'1.60,Tue Apr 26 2022 11:11:28 GMT+0800 (中国标准时间),1650942688
柊摩央,14,10,'2.18,Tue Apr 26 2022 11:11:35 GMT+0800 (中国标准时间),1650942695
柊摩央,14,10,'1.08,Tue Apr 26 2022 11:11:49 GMT+0800 (中国标准时间),1650942709
柊摩央,14,10,'1.30,Tue Apr 26 2022 11:11:53 GMT+0800 (中国标准时间),1650942713
000,14,10,'0.72,Tue Apr 26 2022 11:12:25 GMT+0800 (中国标准时间),1650942745
统堂英玲奈,14,10,'3.00,Tue Apr 26 2022 11:28:09 GMT+0800 (中国标准时间),1650943689
统堂英玲奈,14,10,'2.86,Tue Apr 26 2022 11:28:50 GMT+0800 (中国标准时间),1650943730
统堂英玲奈,14,10,'1.52,Tue Apr 26 2022 11:28:57 GMT+0800 (中国标准时间),1650943737
TypeY,14,10,'2.44,Tue Apr 26 2022 12:49:32 GMT+0800 (中国标准时间),1650948572
TypeY,20,14,'2.66,Tue Apr 26 2022 12:49:58 GMT+0800 (中国标准时间),1650948598
TypeY,20,20,'7.45,Tue Apr 26 2022 12:50:10 GMT+0800 (中国标准时间),1650948610
TypeY,20,12,'2.55,Tue Apr 26 2022 12:50:28 GMT+0800 (中国标准时间),1650948628
TypeY,200,12,'2.55,Tue Apr 26 2022 12:50:35 GMT+0800 (中国标准时间),1650948635
TypeY,1990,12,'19.04,Tue Apr 26 2022 12:51:50 GMT+0800 (中国标准时间),1650948710
TypeY,1990,12,'19.96,Tue Apr 26 2022 12:52:21 GMT+0800 (中国标准时间),1650948741
宫下爱,14,10,'2.67,Tue Apr 26 2022 12:52:54 GMT+0800 (中国标准时间),1650948774
津岛善子,14,10,'1.13,Tue Apr 26 2022 13:26:45 GMT+0800 (CST),1650950805
津岛善子,14,10,'0.46,Tue Apr 26 2022 13:27:04 GMT+0800 (CST),1650950824
姚宇翔,14,10,'0.48,Tue Apr 26 2022 13:28:22 GMT+0800 (CST),1650950902
姚宇翔,14,10,'0.48,Tue Apr 26 2022 13:29:42 GMT+0800 (CST),1650950982
高坂穗乃果,14,10,'1.63,Tue Apr 26 2022 13:53:53 GMT+0800 (香港标准时间),1650952433
高坂穗乃果,14,10,'1.14,Tue Apr 26 2022 13:54:30 GMT+0800 (香港标准时间),1650952470
Frost,14,10,'0.84,Tue Apr 26 2022 13:54:34 GMT+0800 (香港标准时间),1650952474
yangzeze,14,10,'1.32,Tue Apr 26 2022 14:01:40 GMT+0800 (CST),1650952900
泽门,14,10,'2.90,Tue Apr 26 2022 14:22:14 GMT+0800 (中国标准时间),1650954134
上原步梦,14,10,'2.42,Tue Apr 26 2022 14:57:14 GMT+0800 (中国标准时间),1650956234
空安,14,10,'2.11,Tue Apr 26 2022 14:58:35 GMT+0800 (中国标准时间),1650956315
近江彼方,20,14,'1.22,Tue Apr 26 2022 15:12:48 GMT+0800 (香港标准时间),1650957168
绮罗翼,20,14,'2.65,Tue Apr 26 2022 15:16:46 GMT+0800 (中国标准时间),1650957406
绮罗翼,20,14,'1.35,Tue Apr 26 2022 15:17:24 GMT+0800 (中国标准时间),1650957444
樱内梨子,14,10,'2.25,Tue Apr 26 2022 15:27:29 GMT+0800 (中国标准时间),1650958049
freejishu,14,10,'2.75,Tue Apr 26 2022 16:07:47 GMT+0800 (中国标准时间),1650960467
freejishu,14,10,'0.96,Tue Apr 26 2022 16:09:05 GMT+0800 (中国标准时间),1650960545
唐可可,14,10,'2.78,Tue Apr 26 2022 16:55:59 GMT+0800 (中国标准时间),1650963359
mumei单推,14,10,'2.78,Tue Apr 26 2022 20:06:46 GMT+0800 (中国标准时间),1650974806
mumei单推,14,10,'1.59,Tue Apr 26 2022 20:08:44 GMT+0800 (中国标准时间),1650974924
mumei单推,14,10,'1.30,Tue Apr 26 2022 20:09:30 GMT+0800 (中国标准时间),1650974970
mumei单推,20,14,'3.18,Tue Apr 26 2022 20:11:44 GMT+0800 (中国标准时间),1650975104
mumei单推,100,18,'30.93,Tue Apr 26 2022 20:24:38 GMT+0800 (中国标准时间),1650975878
星空凛,14,10,'1.83,Tue Apr 26 2022 21:29:15 GMT+0800 (香港标准时间),1650979755
星空凛,20,14,'1.30,Tue Apr 26 2022 21:29:38 GMT+0800 (香港标准时间),1650979778
高坂穗乃果,14,10,'2.17,Tue Apr 26 2022 23:17:12 GMT+0800 (中国标准时间),1650986232
染,14,10,'2.22,Tue Apr 26 2022 23:23:59 GMT+0800 (CST),1650986639
染,14,10,'1.83,Tue Apr 26 2022 23:26:29 GMT+0800 (CST),1650986789
梁,500,1,'9.19,Tue Apr 26 2022 23:27:30 GMT+0800 (CST),1650986850
高咲侑,14,10,'2.99,Tue Apr 26 2022 23:28:35 GMT+0800 (CST),1650986915
川染,14,10,'1.92,Wed Apr 27 2022 00:55:10 GMT+0800 (中国标准时间),1650992110
川染,14,10,'2.58,Wed Apr 27 2022 00:55:45 GMT+0800 (中国标准时间),1650992145
川染,14,10,'2.40,Wed Apr 27 2022 00:55:52 GMT+0800 (中国标准时间),1650992152
中须霞,14,10,'2.74,Wed Apr 27 2022 03:49:40 GMT+0800 (中国标准时间),1651002580
高坂穗乃果,14,10,'1.99,Wed Apr 27 2022 08:16:15 GMT+0800 (中国标准时间),1651018575
朝香果林,25,25,'9.26,Wed Apr 27 2022 08:52:31 GMT+0800 (CST),1651020751
朝香果林,50,50,'3.85,Wed Apr 27 2022 08:53:02 GMT+0800 (CST),1651020782
叶月恋,20,14,'1.48,Wed Apr 27 2022 10:13:15 GMT+0800 (中国标准时间),1651025595
星空凛,14,10,'2.84,Wed Apr 27 2022 10:44:35 GMT+0800 (CST),1651027475
星空凛,14,10,'1.88,Wed Apr 27 2022 10:44:50 GMT+0800 (CST),1651027490
星空凛,14,10,'2.12,Wed Apr 27 2022 10:44:58 GMT+0800 (CST),1651027498
Suda,20,14,'2.90,Wed Apr 27 2022 11:58:18 GMT+0800 (中国标准时间),1651031898
唐可可,14,10,'2.42,Wed Apr 27 2022 12:50:43 GMT+0800 (CST),1651035043
七厄,14,10,'2.81,Wed Apr 27 2022 13:16:27 GMT+0800 (中国标准时间),1651036587
小原鞠莉,14,10,'1.82,Wed Apr 27 2022 13:55:38 GMT+0800 (CST),1651038938
小原鞠莉,14,10,'2.46,Wed Apr 27 2022 13:56:06 GMT+0800 (CST),1651038966
鹿角理亚,14,10,'2.09,Wed Apr 27 2022 14:17:29 GMT+0800 (中国标准时间),1651040249
津岛善子,14,10,'1.43,Wed Apr 27 2022 14:19:56 GMT+0800 (中国标准时间),1651040396
矢泽妮可,14,10,'2.20,Wed Apr 27 2022 14:38:21 GMT+0800 (中国标准时间),1651041501
矢泽妮可,14,10,'2.51,Wed Apr 27 2022 14:45:23 GMT+0800 (中国标准时间),1651041923
涩谷香音,14,10,'2.01,Wed Apr 27 2022 14:58:23 GMT+0800 (中国标准时间),1651042703
涩谷香音,14,10,'2.15,Wed Apr 27 2022 14:58:37 GMT+0800 (中国标准时间),1651042717
统堂英玲奈,14,10,'1.32,Wed Apr 27 2022 15:10:53 GMT+0800 (CST),1651043453
统堂英玲奈,14,10,'0.58,Wed Apr 27 2022 15:11:12 GMT+0800 (CST),1651043472
liyuu（确信,14,10,'1.80,Wed Apr 27 2022 16:12:09 GMT+0800 (中国标准时间),1651047129
WDhasty,14,10,'2.88,Wed Apr 27 2022 16:43:46 GMT+0800 (中国标准时间),1651049026
我的集霸世界第一大,14,10,'2.18,Wed Apr 27 2022 16:50:07 GMT+0800 (中国标准时间),1651049407
mopyyyyyyyy,14,10,'2.51,Wed Apr 27 2022 16:54:19 GMT+0800 (中国标准时间),1651049659
mopyyyyyyyy,20,14,'4.61,Wed Apr 27 2022 16:55:10 GMT+0800 (中国标准时间),1651049710
mopyyyyyyyy,20,14,'5.02,Wed Apr 27 2022 16:55:45 GMT+0800 (中国标准时间),1651049745
mopyyyyyyyy,20,14,'4.20,Wed Apr 27 2022 16:55:54 GMT+0800 (中国标准时间),1651049754
mopyyyyyyyy,20,14,'2.18,Wed Apr 27 2022 16:56:37 GMT+0800 (中国标准时间),1651049797
mopyyyyyyyy,20,14,'1.57,Wed Apr 27 2022 16:56:46 GMT+0800 (中国标准时间),1651049806
宫下爱,14,10,'2.72,Wed Apr 27 2022 17:00:46 GMT+0800 (中国标准时间),1651050046
柊摩央,14,10,'1.57,Wed Apr 27 2022 17:33:02 GMT+0800 (中国标准时间),1651051982
Lin,100,20,'11.04,Wed Apr 27 2022 17:44:52 GMT+0800 (中国标准时间),1651052692
上原步梦,20,14,'3.04,Wed Apr 27 2022 18:07:56 GMT+0800 (中国标准时间),1651054076
奇卡,20,14,'2.60,Wed Apr 27 2022 18:08:24 GMT+0800 (中国标准时间),1651054104
lin,14,10,'1.48,Wed Apr 27 2022 18:10:07 GMT+0800 (中国标准时间),1651054207
lin,20,20,'5.80,Wed Apr 27 2022 18:11:12 GMT+0800 (中国标准时间),1651054272
mumei单推,100,18,'22.14,Wed Apr 27 2022 19:46:04 GMT+0800 (中国标准时间),1651059964
mumei单推,20,14,'1.67,Wed Apr 27 2022 19:51:16 GMT+0800 (中国标准时间),1651060276
mumei单推,20,14,'1.62,Wed Apr 27 2022 19:57:09 GMT+0800 (中国标准时间),1651060629
mumei单推,20,14,'1.56,Wed Apr 27 2022 19:58:56 GMT+0800 (中国标准时间),1651060736
mumei单推,20,14,'1.51,Wed Apr 27 2022 19:59:06 GMT+0800 (中国标准时间),1651060746
mumei单推,20,14,'1.48,Wed Apr 27 2022 19:59:39 GMT+0800 (中国标准时间),1651060779
mumei单推,20,14,'1.36,Wed Apr 27 2022 20:00:17 GMT+0800 (中国标准时间),1651060817
mumei单推,20,14,'1.31,Wed Apr 27 2022 20:01:14 GMT+0800 (中国标准时间),1651060874
mumei单推,20,14,'1.30,Wed Apr 27 2022 20:03:59 GMT+0800 (中国标准时间),1651061039
园田海未,20,14,'1.70,Wed Apr 27 2022 20:04:15 GMT+0800 (中国标准时间),1651061055
园田海未,20,14,'2.07,Wed Apr 27 2022 20:04:23 GMT+0800 (中国标准时间),1651061063
园田海未,20,14,'2.01,Wed Apr 27 2022 20:04:31 GMT+0800 (中国标准时间),1651061071
小原鞠莉,14,10,'2.06,Wed Apr 27 2022 20:21:34 GMT+0800 (中国标准时间),1651062094
朝香果林,14,10,'1.33,Wed Apr 27 2022 20:50:09 GMT+0800 (中国标准时间),1651063809
朝香果林,14,10,'1.82,Wed Apr 27 2022 20:50:18 GMT+0800 (中国标准时间),1651063818
鹿角圣良,14,10,'1.10,Wed Apr 27 2022 21:46:06 GMT+0800 (中国标准时间),1651067166
鹿角圣良,14,10,'2.06,Wed Apr 27 2022 21:46:14 GMT+0800 (中国标准时间),1651067174
鹿角圣良,14,10,'1.15,Wed Apr 27 2022 21:46:19 GMT+0800 (中国标准时间),1651067179
鹿角圣良,14,10,'0.80,Wed Apr 27 2022 21:46:22 GMT+0800 (中国标准时间),1651067182
鹿角圣良,14,10,'1.62,Wed Apr 27 2022 21:46:27 GMT+0800 (中国标准时间),1651067187
鹿角圣良,14,10,'1.26,Wed Apr 27 2022 21:46:33 GMT+0800 (中国标准时间),1651067193
鹿角圣良,14,10,'1.24,Wed Apr 27 2022 21:46:38 GMT+0800 (中国标准时间),1651067198
鹿角圣良,14,10,'1.70,Wed Apr 27 2022 21:46:49 GMT+0800 (中国标准时间),1651067209
鹿角圣良,14,10,'1.01,Wed Apr 27 2022 21:46:52 GMT+0800 (中国标准时间),1651067212
鹿角圣良,14,10,'2.45,Wed Apr 27 2022 21:46:57 GMT+0800 (中国标准时间),1651067217
鹿角圣良,20,14,'4.06,Wed Apr 27 2022 21:47:26 GMT+0800 (中国标准时间),1651067246
鹿角圣良,20,14,'3.38,Wed Apr 27 2022 21:47:35 GMT+0800 (中国标准时间),1651067255
叶月恋,20,14,'4.47,Wed Apr 27 2022 22:06:10 GMT+0800 (中国标准时间),1651068370
叶月恋,20,14,'1.73,Wed Apr 27 2022 22:06:18 GMT+0800 (中国标准时间),1651068378
Trrrrw,14,10,'2.37,Thu Apr 28 2022 10:38:43 GMT+0800 (中国标准时间),1651113523
Trrrrw,14,10,'2.22,Thu Apr 28 2022 10:40:11 GMT+0800 (中国标准时间),1651113611
津岛善子,14,10,'1.16,Thu Apr 28 2022 11:42:36 GMT+0800 (中国标准时间),1651117356
蔡徐坤,14,10,'0.83,Thu Apr 28 2022 11:42:43 GMT+0800 (中国标准时间),1651117363
蔡徐坤,14,10,'2.82,Thu Apr 28 2022 11:42:56 GMT+0800 (中国标准时间),1651117376
mumei单推,20,14,'1.19,Thu Apr 28 2022 11:56:38 GMT+0800 (中国标准时间),1651118198
mumei单推,120,16,'2.87,Thu Apr 28 2022 12:02:04 GMT+0800 (中国标准时间),1651118524
mumei单推,120,17,'11.46,Thu Apr 28 2022 12:03:34 GMT+0800 (中国标准时间),1651118614
mumei单推,120,36,'18.09,Thu Apr 28 2022 12:05:47 GMT+0800 (中国标准时间),1651118747
mumei单推,120,120,'43.86,Thu Apr 28 2022 12:10:11 GMT+0800 (中国标准时间),1651119011
唐可可,14,10,'2.60,Thu Apr 28 2022 12:22:00 GMT+0800 (CST),1651119720
唐可可,14,10,'1.51,Thu Apr 28 2022 12:22:09 GMT+0800 (CST),1651119729
唐可可,14,10,'1.39,Thu Apr 28 2022 12:22:17 GMT+0800 (CST),1651119737
松浦果南,14,10,'2.00,Thu Apr 28 2022 13:32:49 GMT+0800 (CST),1651123969
松浦果南,14,10,'2.95,Thu Apr 28 2022 13:35:00 GMT+0800 (CST),1651124100
松浦果南,14,10,'1.88,Thu Apr 28 2022 13:36:48 GMT+0800 (CST),1651124208
oldsheep,14,14,'1.73,Thu Apr 28 2022 15:04:27 GMT+0800 (GMT+08:00),1651129467
oldsheep,14,14,'4.17,Thu Apr 28 2022 15:07:31 GMT+0800 (GMT+08:00),1651129651
oldsheep,14,14,'3.24,Thu Apr 28 2022 15:09:07 GMT+0800 (GMT+08:00),1651129747
mopyyyyyyyy,20,14,'4.63,Thu Apr 28 2022 15:28:08 GMT+0800 (中国标准时间),1651130888
高海千歌,14,10,'2.06,Thu Apr 28 2022 17:09:03 GMT+0800 (中国标准时间),1651136943
近江彼方,14,10,'2.62,Thu Apr 28 2022 17:51:26 GMT+0800 (中国标准时间),1651139486
宫下爱,14,10,'1.63,Thu Apr 28 2022 17:53:02 GMT+0800 (中国标准时间),1651139582
南小鸟,14,10,'1.43,Thu Apr 28 2022 17:53:34 GMT+0800 (中国标准时间),1651139614
东条希,14,10,'2.51,Thu Apr 28 2022 18:42:03 GMT+0800 (中国标准时间),1651142523
津岛善子,14,14,'2.74,Thu Apr 28 2022 19:37:14 GMT+0800 (中国标准时间),1651145834
中须霞,14,10,'2.34,Thu Apr 28 2022 19:39:58 GMT+0800 (中国标准时间),1651145998
津岛善子,14,14,'1.26,Thu Apr 28 2022 19:45:59 GMT+0800 (中国标准时间),1651146359
樱内梨子,14,10,'1.25,Thu Apr 28 2022 19:46:18 GMT+0800 (中国标准时间),1651146378
樱内梨子,14,14,'3.16,Thu Apr 28 2022 19:46:26 GMT+0800 (中国标准时间),1651146386
星空凛,14,10,'1.28,Thu Apr 28 2022 19:49:14 GMT+0800 (中国标准时间),1651146554
星空凛,14,10,'1.14,Thu Apr 28 2022 19:49:52 GMT+0800 (中国标准时间),1651146592
星空凛,14,10,'1.82,Thu Apr 28 2022 19:50:04 GMT+0800 (中国标准时间),1651146604
艾玛·维尔德,14,14,'1.27,Thu Apr 28 2022 20:17:10 GMT+0800 (中国标准时间),1651148230
艾玛·维尔德,14,10,'1.41,Thu Apr 28 2022 20:17:19 GMT+0800 (中国标准时间),1651148239
绚濑绘里,14,10,'1.18,Thu Apr 28 2022 20:56:01 GMT+0800 (CST),1651150561
Nico我老婆,14,10,'1.29,Thu Apr 28 2022 21:07:25 GMT+0800 (CST),1651151245
天王寺璃奈,14,14,'0.68,Thu Apr 28 2022 22:58:35 GMT+0800 (中国标准时间),1651157915
星空凛,14,10,'2.78,Fri Apr 29 2022 09:18:27 GMT+0800 (中国标准时间),1651195107
钟11223,20,14,'3.01,Fri Apr 29 2022 11:03:14 GMT+0800 (中国标准时间),1651201394
嘎嘎子,14,10,'2.17,Fri Apr 29 2022 11:07:33 GMT+0800 (CST),1651201653
近江彼方,14,10,'2.12,Fri Apr 29 2022 11:23:12 GMT+0800 (中国标准时间),1651202592
南小鸟,20,14,'6.00,Fri Apr 29 2022 13:03:06 GMT+0800 (CST),1651208586
平安名堇,14,10,'2.67,Fri Apr 29 2022 13:05:09 GMT+0800 (中国标准时间),1651208709
yyyan,20,14,'2.20,Fri Apr 29 2022 13:14:42 GMT+0800 (中国标准时间),1651209282
666,14,10,'2.90,Fri Apr 29 2022 13:20:10 GMT+0800 (中国标准时间),1651209610
ising,20,20,'3.50,Fri Apr 29 2022 13:47:27 GMT+0800 (中国标准时间),1651211247
ising,14,10,'2.78,Fri Apr 29 2022 13:49:09 GMT+0800 (中国标准时间),1651211349
矢泽妮可,14,10,'2.49,Fri Apr 29 2022 14:02:50 GMT+0800 (中国标准时间),1651212170
矢泽妮可,14,10,'2.60,Fri Apr 29 2022 14:03:44 GMT+0800 (中国标准时间),1651212224
矢泽妮可,14,10,'2.17,Fri Apr 29 2022 14:03:53 GMT+0800 (中国标准时间),1651212233
矢泽妮可,14,10,'1.39,Fri Apr 29 2022 14:04:30 GMT+0800 (中国标准时间),1651212270
矢泽妮可,14,10,'1.46,Fri Apr 29 2022 14:39:39 GMT+0800 (中国标准时间),1651214379
矢泽妮可,14,10,'1.36,Fri Apr 29 2022 14:39:54 GMT+0800 (中国标准时间),1651214394
矢泽妮可,14,10,'2.22,Fri Apr 29 2022 14:40:02 GMT+0800 (中国标准时间),1651214402
矢泽妮可,14,10,'2.32,Fri Apr 29 2022 14:40:09 GMT+0800 (中国标准时间),1651214409
矢泽妮可,14,10,'1.20,Fri Apr 29 2022 14:40:16 GMT+0800 (中国标准时间),1651214416
矢泽妮可,14,10,'2.18,Fri Apr 29 2022 14:40:38 GMT+0800 (中国标准时间),1651214438
矢泽妮可,14,10,'1.91,Fri Apr 29 2022 14:40:45 GMT+0800 (中国标准时间),1651214445
矢泽妮可,14,10,'1.33,Fri Apr 29 2022 14:40:54 GMT+0800 (中国标准时间),1651214454
矢泽妮可,14,10,'1.37,Fri Apr 29 2022 14:41:00 GMT+0800 (中国标准时间),1651214460
矢泽妮可,14,10,'1.62,Fri Apr 29 2022 14:41:07 GMT+0800 (中国标准时间),1651214467
矢泽妮可,14,10,'2.04,Fri Apr 29 2022 14:41:15 GMT+0800 (中国标准时间),1651214475
矢泽妮可,14,10,'1.98,Fri Apr 29 2022 14:41:31 GMT+0800 (中国标准时间),1651214491
矢泽妮可,14,10,'1.98,Fri Apr 29 2022 14:42:15 GMT+0800 (中国标准时间),1651214535
矢泽妮可,14,10,'1.70,Fri Apr 29 2022 14:42:21 GMT+0800 (中国标准时间),1651214541
矢泽妮可,14,10,'1.82,Fri Apr 29 2022 14:42:28 GMT+0800 (中国标准时间),1651214548
矢泽妮可,14,10,'2.78,Fri Apr 29 2022 14:42:36 GMT+0800 (中国标准时间),1651214556
矢泽妮可,14,10,'1.74,Fri Apr 29 2022 14:42:43 GMT+0800 (中国标准时间),1651214563
矢泽妮可,14,10,'1.57,Fri Apr 29 2022 14:43:15 GMT+0800 (中国标准时间),1651214595
矢泽妮可,14,10,'2.32,Fri Apr 29 2022 14:43:22 GMT+0800 (中国标准时间),1651214602
矢泽妮可,14,10,'1.86,Fri Apr 29 2022 14:43:30 GMT+0800 (中国标准时间),1651214610
矢泽妮可,14,10,'1.73,Fri Apr 29 2022 14:43:36 GMT+0800 (中国标准时间),1651214616
矢泽妮可,14,10,'1.25,Fri Apr 29 2022 14:43:42 GMT+0800 (中国标准时间),1651214622
矢泽妮可,14,10,'0.98,Fri Apr 29 2022 14:43:49 GMT+0800 (中国标准时间),1651214629
叶月恋,14,10,'2.21,Fri Apr 29 2022 14:44:18 GMT+0800 (中国标准时间),1651214658
西木野真姬,14,10,'1.36,Fri Apr 29 2022 15:09:57 GMT+0800 (中国标准时间),1651216197
mumei单推,20,14,'1.06,Fri Apr 29 2022 15:15:26 GMT+0800 (中国标准时间),1651216526
mumei单推,300,17,'7.80,Fri Apr 29 2022 15:18:41 GMT+0800 (中国标准时间),1651216721
矢泽妮可,14,10,'1.60,Fri Apr 29 2022 15:22:23 GMT+0800 (中国标准时间),1651216943
矢泽妮可,14,10,'2.07,Fri Apr 29 2022 15:22:34 GMT+0800 (中国标准时间),1651216954
mumei单推,14,10,'1.01,Fri Apr 29 2022 15:23:13 GMT+0800 (中国标准时间),1651216993
矢泽妮可,14,10,'1.67,Fri Apr 29 2022 15:23:36 GMT+0800 (中国标准时间),1651217016
矢泽妮可,14,10,'1.38,Fri Apr 29 2022 15:23:46 GMT+0800 (中国标准时间),1651217026
矢泽妮可,14,10,'1.30,Fri Apr 29 2022 15:23:51 GMT+0800 (中国标准时间),1651217031
矢泽妮可,14,10,'1.94,Fri Apr 29 2022 15:23:57 GMT+0800 (中国标准时间),1651217037
矢泽妮可,14,10,'1.90,Fri Apr 29 2022 15:24:04 GMT+0800 (中国标准时间),1651217044
矢泽妮可,14,10,'2.13,Fri Apr 29 2022 15:24:11 GMT+0800 (中国标准时间),1651217051
矢泽妮可,14,10,'2.33,Fri Apr 29 2022 15:24:17 GMT+0800 (中国标准时间),1651217057
矢泽妮可,14,10,'1.50,Fri Apr 29 2022 15:24:23 GMT+0800 (中国标准时间),1651217063
矢泽妮可,14,10,'1.38,Fri Apr 29 2022 15:24:29 GMT+0800 (中国标准时间),1651217069
矢泽妮可,14,10,'1.50,Fri Apr 29 2022 15:24:34 GMT+0800 (中国标准时间),1651217074
矢泽妮可,14,10,'1.43,Fri Apr 29 2022 15:24:41 GMT+0800 (中国标准时间),1651217081
mumei单推,20,14,'1.16,Fri Apr 29 2022 15:27:23 GMT+0800 (中国标准时间),1651217243
mumei单推,20,14,'1.30,Fri Apr 29 2022 15:27:30 GMT+0800 (中国标准时间),1651217250
mumei单推,20,14,'1.12,Fri Apr 29 2022 15:31:59 GMT+0800 (中国标准时间),1651217519
mumei单推,20,14,'1.06,Fri Apr 29 2022 15:32:30 GMT+0800 (中国标准时间),1651217550
mumei单推,20,14,'1.01,Fri Apr 29 2022 15:32:41 GMT+0800 (中国标准时间),1651217561
mumei单推,20,14,'0.99,Fri Apr 29 2022 15:33:16 GMT+0800 (中国标准时间),1651217596
芋阿姨今天痴了吗,20,14,'2.06,Fri Apr 29 2022 15:46:09 GMT+0800 (CST),1651218369
芋阿姨今天痴了吗,20,14,'2.38,Fri Apr 29 2022 15:46:57 GMT+0800 (CST),1651218417
高咲侑,14,10,'1.81,Fri Apr 29 2022 16:35:08 GMT+0800 (中国标准时间),1651221308
高咲侑,14,10,'2.33,Fri Apr 29 2022 16:35:18 GMT+0800 (中国标准时间),1651221318
高咲侑,14,10,'2.25,Fri Apr 29 2022 16:35:25 GMT+0800 (中国标准时间),1651221325
高咲侑,14,10,'2.52,Fri Apr 29 2022 16:35:37 GMT+0800 (中国标准时间),1651221337
钟岚珠,20,14,'5.97,Fri Apr 29 2022 17:10:05 GMT+0800 (CST),1651223405
绮罗翼,14,10,'2.91,Fri Apr 29 2022 17:29:01 GMT+0800 (中国标准时间),1651224541
绮罗翼,14,10,'1.34,Fri Apr 29 2022 17:29:13 GMT+0800 (中国标准时间),1651224553
绮罗翼,14,10,'1.61,Fri Apr 29 2022 17:29:37 GMT+0800 (中国标准时间),1651224577
绮罗翼,14,10,'2.06,Fri Apr 29 2022 17:29:45 GMT+0800 (中国标准时间),1651224585
绮罗翼,14,10,'1.52,Fri Apr 29 2022 17:29:51 GMT+0800 (中国标准时间),1651224591
绮罗翼,14,10,'1.51,Fri Apr 29 2022 17:29:59 GMT+0800 (中国标准时间),1651224599
绮罗翼,14,10,'2.62,Fri Apr 29 2022 17:30:06 GMT+0800 (中国标准时间),1651224606
绮罗翼,14,10,'1.84,Fri Apr 29 2022 17:30:13 GMT+0800 (中国标准时间),1651224613
绮罗翼,14,10,'1.59,Fri Apr 29 2022 17:30:19 GMT+0800 (中国标准时间),1651224619
绮罗翼,14,10,'1.52,Fri Apr 29 2022 17:30:27 GMT+0800 (中国标准时间),1651224627
绮罗翼,14,10,'2.18,Fri Apr 29 2022 17:30:34 GMT+0800 (中国标准时间),1651224634
绮罗翼,14,10,'2.21,Fri Apr 29 2022 17:30:39 GMT+0800 (中国标准时间),1651224639
绮罗翼,14,10,'2.48,Fri Apr 29 2022 17:30:46 GMT+0800 (中国标准时间),1651224646
绮罗翼,14,10,'1.99,Fri Apr 29 2022 17:30:53 GMT+0800 (中国标准时间),1651224653
绮罗翼,14,10,'1.96,Fri Apr 29 2022 17:31:00 GMT+0800 (中国标准时间),1651224660
绮罗翼,14,10,'2.06,Fri Apr 29 2022 17:31:05 GMT+0800 (中国标准时间),1651224665
绮罗翼,14,10,'1.95,Fri Apr 29 2022 17:31:13 GMT+0800 (中国标准时间),1651224673
绮罗翼,14,10,'1.96,Fri Apr 29 2022 17:32:08 GMT+0800 (中国标准时间),1651224728
绮罗翼,14,10,'1.54,Fri Apr 29 2022 17:32:15 GMT+0800 (中国标准时间),1651224735
绮罗翼,14,10,'1.69,Fri Apr 29 2022 17:32:45 GMT+0800 (中国标准时间),1651224765
绮罗翼,14,10,'2.30,Fri Apr 29 2022 17:32:53 GMT+0800 (中国标准时间),1651224773
绮罗翼,14,10,'1.89,Fri Apr 29 2022 17:33:01 GMT+0800 (中国标准时间),1651224781
绮罗翼,14,10,'2.12,Fri Apr 29 2022 17:33:13 GMT+0800 (中国标准时间),1651224793
绮罗翼,14,10,'1.25,Fri Apr 29 2022 17:33:19 GMT+0800 (中国标准时间),1651224799
绮罗翼,10,10,'1.96,Fri Apr 29 2022 17:33:35 GMT+0800 (中国标准时间),1651224815
绮罗翼,10,10,'1.43,Fri Apr 29 2022 17:33:42 GMT+0800 (中国标准时间),1651224822
绮罗翼,10,10,'1.09,Fri Apr 29 2022 17:34:23 GMT+0800 (中国标准时间),1651224863
小泉花阳,14,10,'2.51,Fri Apr 29 2022 18:28:02 GMT+0800 (中国标准时间),1651228082
高咲侑,14,10,'1.28,Fri Apr 29 2022 18:30:50 GMT+0800 (中国标准时间),1651228250
hhhh,14,10,'2.45,Fri Apr 29 2022 19:48:53 GMT+0800 (中国标准时间),1651232933
hhhh,14,10,'0.90,Fri Apr 29 2022 19:49:41 GMT+0800 (中国标准时间),1651232981
hhhhii,14,10,'2.97,Fri Apr 29 2022 19:50:20 GMT+0800 (中国标准时间),1651233020
